Processor_ID,L3_Cache_MB,Lithography_nm,Integrated_GPU,PCIe_Version,Max_Memory_GB,Memory_Type,ECC_Support
77356,16,7,No,4.0,2048,DDR5,No
77357,128,10,No,3.0,512,DDR5,No
77358,8,10,Yes,5.0,16,LPDDR5X,Yes
77359,256,7,Yes,4.0,128,HBM2,Yes
77360,8,3,Yes,4.0,4096,DDR4,Yes
77361,96,7,No,4.0,128,LPDDR4X,Yes
77362,8,10,Yes,3.0,32,LPDDR5,No
77363,2,7,Yes,3.0,256,DDR4,Yes
77364,12,3,Yes,5.0,32,DDR4,Yes
77365,32,3,No,4.0,2048,LPDDR4X,No
77366,16,14,Yes,4.0,128,HBM2,No
77367,256,14,Yes,5.0,32,LPDDR5X,No
77368,4,3,Yes,4.0,4096,DDR5,No
77369,2,7,No,5.0,16,DDR4,No
77370,16,10,Yes,3.0,1024,LPDDR5,No
77371,4,10,No,4.0,2048,HBM2,Yes
77372,8,3,Yes,3.0,4096,LPDDR4X,No
77373,96,3,Yes,5.0,1024,LPDDR4X,No
77374,128,14,No,3.0,2048,DDR5,No
77375,64,14,Yes,5.0,128,LPDDR4X,No
77376,64,10,No,3.0,2048,LPDDR5,No
77377,256,10,No,3.0,128,LPDDR4X,No
77378,256,14,Yes,5.0,64,LPDDR5,Yes
77379,12,14,Yes,4.0,16,LPDDR5X,No
77380,4,7,Yes,4.0,512,LPDDR4X,Yes
77381,256,14,No,5.0,64,LPDDR4X,Yes
77382,4,14,Yes,5.0,1024,DDR5,Yes
77383,12,10,No,3.0,4096,HBM2,Yes
77384,256,14,No,5.0,4096,LPDDR4X,No
77385,2,5,No,4.0,512,LPDDR5X,No
77386,2,3,Yes,3.0,128,LPDDR5,Yes
77387,16,14,Yes,5.0,256,LPDDR4X,Yes
77388,12,3,Yes,3.0,16,LPDDR4X,Yes
77389,2,10,No,5.0,32,HBM2,Yes
77390,256,5,Yes,5.0,1024,LPDDR5X,No
77391,2,3,Yes,4.0,4096,LPDDR4X,No
77392,16,10,No,3.0,4096,LPDDR5X,No
77393,32,7,No,4.0,256,LPDDR5,Yes
77394,4,5,No,5.0,32,DDR4,No
77395,8,7,No,3.0,128,DDR4,Yes
77396,8,7,No,5.0,32,LPDDR4X,No
77397,96,3,Yes,5.0,2048,DDR4,No
77398,2,5,Yes,5.0,256,LPDDR5X,No
77399,96,5,Yes,3.0,128,LPDDR5X,Yes
77400,256,14,Yes,5.0,32,LPDDR5X,Yes
77401,256,7,Yes,5.0,64,LPDDR5,No
77402,16,5,No,3.0,1024,HBM2,No
77403,64,10,Yes,4.0,64,DDR4,No
77404,16,7,Yes,4.0,32,LPDDR5X,Yes
77405,2,10,Yes,5.0,16,LPDDR5,No
77406,128,3,Yes,4.0,2048,DDR4,No
77407,32,14,Yes,4.0,2048,DDR4,Yes
77408,8,7,Yes,5.0,16,LPDDR5,No
77409,256,14,Yes,3.0,2048,DDR5,No
77410,2,3,Yes,3.0,1024,LPDDR5X,Yes
77411,16,5,Yes,5.0,16,DDR4,Yes
77412,64,14,Yes,4.0,512,HBM2,Yes
77413,8,3,No,3.0,4096,DDR5,No
77414,2,14,No,4.0,4096,DDR4,No
77415,12,10,No,5.0,32,DDR5,Yes
77416,16,7,No,3.0,16,DDR4,No
77417,12,7,Yes,4.0,4096,LPDDR5X,No
77418,96,3,Yes,5.0,16,LPDDR5,No
77419,96,14,Yes,3.0,32,HBM2,Yes
77420,32,7,No,4.0,128,LPDDR5X,Yes
77421,256,14,Yes,5.0,128,LPDDR5,No
77422,128,5,No,5.0,1024,HBM2,Yes
77423,16,7,Yes,4.0,32,HBM2,Yes
77424,64,3,No,4.0,1024,DDR4,Yes
77425,32,10,Yes,4.0,32,HBM2,No
77426,256,10,Yes,4.0,16,DDR5,Yes
77427,256,14,No,3.0,512,HBM2,Yes
77428,96,14,No,5.0,128,LPDDR5X,No
77429,256,10,No,5.0,256,LPDDR5,No
77430,16,7,No,3.0,16,LPDDR5X,No
77431,4,3,Yes,4.0,64,HBM2,Yes
77432,16,3,Yes,5.0,1024,HBM2,No
77433,8,7,Yes,4.0,1024,LPDDR4X,No
77434,2,7,Yes,4.0,64,HBM2,No
77435,4,7,Yes,4.0,64,LPDDR4X,No
77436,4,10,No,5.0,64,DDR5,Yes
77437,128,14,Yes,3.0,512,LPDDR5,Yes
77438,12,10,No,5.0,16,DDR5,No
77439,256,3,Yes,4.0,256,DDR4,Yes
77440,64,5,No,3.0,2048,LPDDR4X,Yes
77441,4,10,Yes,3.0,2048,DDR5,Yes
77442,8,3,Yes,4.0,256,LPDDR4X,No
77443,12,14,Yes,4.0,2048,DDR4,Yes
77444,2,5,Yes,4.0,16,LPDDR4X,Yes
77445,16,5,No,5.0,1024,HBM2,Yes
77446,96,3,No,3.0,256,LPDDR4X,No
77447,2,10,Yes,4.0,32,LPDDR5,Yes
77448,256,7,No,3.0,256,DDR5,Yes
77449,128,3,No,3.0,32,HBM2,No
77450,12,7,Yes,4.0,2048,DDR4,No
77451,12,3,No,3.0,512,HBM2,Yes
77452,12,10,Yes,4.0,1024,HBM2,No
77453,128,3,Yes,4.0,512,DDR5,Yes
77454,2,10,Yes,5.0,128,HBM2,No
77455,12,14,Yes,4.0,32,HBM2,Yes
77456,8,5,No,5.0,32,HBM2,Yes
77457,2,14,No,5.0,32,LPDDR4X,No
77458,4,10,No,5.0,2048,LPDDR5X,No
77459,128,3,No,4.0,4096,LPDDR5X,Yes
77460,8,10,Yes,5.0,64,DDR4,Yes
77461,8,10,Yes,3.0,2048,HBM2,Yes
77462,96,5,Yes,5.0,1024,LPDDR5,Yes
77463,64,5,Yes,5.0,32,LPDDR5X,Yes
77464,256,3,No,5.0,32,LPDDR5X,Yes
77465,16,5,Yes,4.0,512,LPDDR5,Yes
77466,96,5,Yes,3.0,256,LPDDR4X,No
77467,2,14,Yes,3.0,32,HBM2,Yes
77468,2,7,Yes,4.0,256,LPDDR5X,No
77469,256,10,No,5.0,256,DDR5,Yes
77470,128,3,No,4.0,64,LPDDR5,Yes
77471,32,7,No,4.0,16,LPDDR4X,No
77472,64,5,Yes,5.0,4096,LPDDR5,No
77473,256,3,No,3.0,256,HBM2,Yes
77474,2,7,No,5.0,2048,DDR5,No
77475,64,5,No,3.0,2048,DDR4,No
77476,2,5,No,4.0,256,LPDDR5,Yes
77477,256,3,Yes,4.0,4096,LPDDR4X,Yes
77478,32,7,No,4.0,16,LPDDR5,Yes
77479,64,10,Yes,5.0,128,DDR4,No
77480,8,7,Yes,5.0,2048,LPDDR5,Yes
77481,4,14,Yes,3.0,1024,DDR5,No
77482,96,14,Yes,4.0,2048,LPDDR5X,Yes
77483,4,10,Yes,4.0,256,LPDDR4X,No
77484,256,3,Yes,5.0,16,HBM2,No
77485,2,5,No,5.0,2048,LPDDR5X,Yes
77486,2,14,Yes,4.0,4096,DDR5,Yes
77487,2,7,Yes,5.0,512,LPDDR5X,Yes
77488,4,10,Yes,5.0,128,LPDDR4X,Yes
77489,16,3,Yes,5.0,64,LPDDR5X,No
77490,96,14,No,4.0,64,HBM2,Yes
77491,8,3,Yes,5.0,64,LPDDR5,Yes
77492,256,3,No,5.0,32,DDR5,No
77493,2,10,Yes,3.0,128,LPDDR4X,Yes
77494,2,5,Yes,3.0,64,LPDDR5X,Yes
77495,16,5,Yes,4.0,256,LPDDR5X,Yes
77496,32,7,No,3.0,32,HBM2,Yes
77497,64,10,Yes,3.0,4096,LPDDR5X,No
77498,16,14,Yes,3.0,128,LPDDR5,Yes
77499,128,14,No,3.0,2048,HBM2,Yes
77500,64,5,No,4.0,32,LPDDR5,Yes
77501,128,14,Yes,5.0,64,HBM2,No
77502,12,7,Yes,3.0,32,LPDDR4X,No
77503,32,14,Yes,3.0,128,LPDDR5,Yes
77504,4,10,No,3.0,4096,LPDDR5,No
77505,64,14,No,5.0,2048,DDR4,No
77506,2,14,No,4.0,4096,DDR4,Yes
77507,4,5,No,4.0,128,LPDDR5,No
77508,32,3,Yes,5.0,4096,HBM2,No
77509,32,10,No,3.0,1024,HBM2,No
77510,8,14,No,5.0,4096,DDR5,No
77511,32,3,Yes,3.0,1024,DDR4,No
77512,96,5,No,3.0,4096,HBM2,Yes
77513,8,3,No,4.0,1024,LPDDR5X,No
77514,32,5,Yes,3.0,4096,LPDDR5X,No
77515,2,5,Yes,4.0,64,LPDDR4X,No
77516,64,10,Yes,4.0,64,LPDDR4X,No
77517,96,10,Yes,3.0,256,HBM2,Yes
77518,64,10,Yes,4.0,16,LPDDR5X,No
77519,32,3,Yes,4.0,128,HBM2,Yes
77520,8,7,No,3.0,32,LPDDR5X,Yes
77521,2,10,No,3.0,128,LPDDR4X,Yes
77522,256,10,Yes,3.0,1024,LPDDR5,No
77523,128,14,Yes,4.0,2048,HBM2,No
77524,12,10,No,4.0,128,DDR5,No
77525,256,14,Yes,3.0,64,DDR5,Yes
77526,2,14,Yes,4.0,1024,LPDDR5X,Yes
77527,128,7,Yes,4.0,128,DDR4,Yes
77528,8,10,Yes,3.0,256,HBM2,Yes
77529,16,5,Yes,3.0,512,DDR4,Yes
77530,256,3,No,3.0,256,HBM2,Yes
77531,2,3,Yes,4.0,128,DDR4,Yes
77532,4,14,No,5.0,2048,DDR5,Yes
77533,16,3,No,3.0,32,LPDDR5,Yes
77534,64,3,Yes,3.0,4096,LPDDR4X,Yes
77535,256,3,Yes,4.0,4096,HBM2,No
77536,96,3,No,4.0,512,LPDDR5,Yes
77537,8,5,Yes,4.0,512,DDR5,No
77538,4,5,Yes,5.0,4096,LPDDR5,Yes
77539,12,7,No,4.0,64,HBM2,Yes
77540,12,10,No,4.0,32,DDR4,Yes
77541,64,10,No,5.0,32,HBM2,Yes
77542,12,14,Yes,4.0,2048,DDR5,No
77543,4,5,No,3.0,512,LPDDR4X,Yes
77544,16,5,No,5.0,2048,LPDDR4X,No
77545,64,5,Yes,4.0,64,LPDDR5,Yes
77546,2,7,No,4.0,256,HBM2,No
77547,16,3,Yes,3.0,128,DDR5,No
77548,2,10,Yes,3.0,256,HBM2,No
77549,4,14,No,3.0,2048,LPDDR5X,No
77550,4,7,No,4.0,512,DDR4,Yes
77551,12,3,No,4.0,128,DDR5,No
77552,128,7,No,5.0,64,LPDDR5,No
77553,256,7,No,5.0,64,LPDDR5X,No
77554,128,14,No,4.0,256,DDR5,Yes
77555,8,14,Yes,3.0,4096,DDR5,No
77556,12,10,Yes,3.0,256,DDR5,Yes
77557,64,3,No,4.0,256,HBM2,No
77558,8,14,No,5.0,4096,LPDDR4X,Yes
77559,16,7,Yes,4.0,16,LPDDR5X,Yes
77560,96,3,Yes,3.0,128,DDR5,Yes
77561,4,14,Yes,3.0,64,LPDDR5X,Yes
77562,96,5,No,5.0,256,LPDDR5X,No
77563,256,7,Yes,5.0,2048,LPDDR5X,Yes
77564,32,3,No,5.0,4096,HBM2,Yes
77565,256,7,Yes,3.0,2048,LPDDR5,No
77566,96,14,No,3.0,512,LPDDR5X,No
77567,64,5,No,5.0,16,LPDDR5,Yes
77568,256,3,No,5.0,128,HBM2,No
77569,32,3,Yes,4.0,32,LPDDR4X,No
77570,64,5,Yes,5.0,4096,DDR5,No
77571,2,3,Yes,5.0,128,LPDDR5,No
77572,4,14,No,3.0,32,HBM2,No
77573,96,14,Yes,5.0,2048,DDR5,Yes
77574,32,10,Yes,5.0,128,LPDDR5X,Yes
77575,96,7,Yes,3.0,1024,LPDDR4X,No
77576,256,3,Yes,5.0,32,DDR5,No
77577,96,7,No,4.0,64,LPDDR5X,Yes
77578,16,7,Yes,3.0,512,DDR4,No
77579,96,7,Yes,4.0,4096,HBM2,Yes
77580,256,5,No,4.0,512,LPDDR5,Yes
77581,2,5,No,5.0,512,DDR4,No
77582,32,5,No,4.0,128,LPDDR4X,No
77583,256,10,No,3.0,32,LPDDR4X,No
77584,16,5,Yes,4.0,64,DDR4,Yes
77585,8,5,No,5.0,128,LPDDR5,No
77586,2,14,No,4.0,32,LPDDR5X,Yes
77587,256,14,No,5.0,256,DDR5,No
77588,64,7,No,5.0,16,DDR5,No
77589,8,5,Yes,3.0,32,HBM2,Yes
77590,2,10,Yes,4.0,256,LPDDR4X,No
77591,16,7,Yes,4.0,64,HBM2,Yes
77592,256,5,No,3.0,2048,HBM2,Yes
77593,8,10,No,3.0,512,DDR5,Yes
77594,16,14,Yes,4.0,256,LPDDR5X,Yes
77595,8,14,Yes,3.0,4096,DDR5,Yes
77596,16,3,Yes,4.0,4096,LPDDR4X,No
77597,256,10,Yes,3.0,1024,LPDDR5X,No
77598,64,7,Yes,3.0,512,LPDDR5X,Yes
77599,32,14,No,5.0,1024,LPDDR5X,No
77600,128,10,No,3.0,16,LPDDR5X,Yes
77601,16,3,Yes,3.0,512,LPDDR4X,No
77602,32,10,Yes,4.0,2048,LPDDR5X,Yes
77603,96,3,No,3.0,16,LPDDR5,No
77604,128,3,Yes,3.0,512,HBM2,No
77605,32,14,No,5.0,64,LPDDR4X,Yes
77606,16,10,No,3.0,1024,DDR5,No
77607,12,14,No,4.0,256,LPDDR5,Yes
77608,4,3,Yes,3.0,16,LPDDR4X,No
77609,96,14,No,4.0,512,DDR5,Yes
77610,8,14,No,5.0,16,LPDDR5X,Yes
77611,12,7,No,4.0,64,DDR4,Yes
77612,2,3,No,4.0,16,LPDDR5,Yes
77613,32,5,No,5.0,1024,LPDDR5,Yes
77614,256,10,Yes,4.0,1024,LPDDR5X,Yes
77615,2,3,Yes,5.0,32,LPDDR5,No
77616,256,14,Yes,5.0,4096,DDR5,No
77617,16,7,No,5.0,64,DDR5,No
77618,2,14,No,4.0,512,LPDDR5X,Yes
77619,4,5,Yes,5.0,64,LPDDR4X,Yes
77620,64,3,No,5.0,32,DDR4,No
77621,96,10,Yes,3.0,128,LPDDR5X,No
77622,2,14,No,4.0,1024,DDR4,Yes
77623,256,3,Yes,5.0,4096,DDR5,No
77624,2,3,Yes,4.0,128,LPDDR4X,Yes
77625,64,5,Yes,3.0,256,HBM2,No
77626,256,10,Yes,3.0,64,LPDDR5X,Yes
77627,256,7,Yes,4.0,4096,LPDDR5X,Yes
77628,256,7,Yes,4.0,1024,DDR4,Yes
77629,96,14,Yes,3.0,32,HBM2,No
77630,128,7,No,5.0,64,LPDDR5,No
77631,12,14,Yes,5.0,4096,LPDDR4X,No
77632,4,5,No,3.0,16,DDR5,Yes
77633,4,14,Yes,4.0,2048,LPDDR4X,Yes
77634,12,3,Yes,3.0,256,LPDDR4X,No
77635,32,10,No,3.0,16,LPDDR5X,Yes
77636,12,7,No,5.0,512,DDR5,No
77637,64,10,No,3.0,256,HBM2,No
77638,64,7,No,3.0,32,LPDDR4X,Yes
77639,128,7,No,4.0,2048,LPDDR5,No
77640,256,14,Yes,3.0,512,LPDDR4X,Yes
77641,12,7,Yes,3.0,2048,LPDDR4X,Yes
77642,256,3,Yes,4.0,32,LPDDR5X,Yes
77643,256,5,Yes,3.0,1024,HBM2,Yes
77644,8,14,No,4.0,32,LPDDR5X,Yes
77645,128,5,Yes,3.0,16,LPDDR4X,No
77646,4,14,No,3.0,32,LPDDR5X,Yes
77647,128,10,Yes,4.0,32,LPDDR5,No
77648,12,7,No,4.0,64,LPDDR5,Yes
77649,2,5,Yes,3.0,2048,LPDDR5X,Yes
77650,32,3,No,4.0,32,LPDDR4X,No
77651,4,14,No,5.0,256,DDR4,Yes
77652,12,5,Yes,4.0,32,HBM2,No
77653,4,14,Yes,5.0,32,DDR4,Yes
77654,32,7,Yes,4.0,256,LPDDR5,Yes
77655,32,10,Yes,3.0,512,LPDDR5X,Yes
77656,256,7,No,3.0,2048,LPDDR5,Yes
77657,32,10,No,4.0,128,LPDDR4X,No
77658,2,10,No,4.0,16,DDR5,Yes
77659,64,14,Yes,4.0,2048,LPDDR5,No
77660,256,10,No,5.0,64,LPDDR5X,Yes
77661,128,10,Yes,5.0,64,HBM2,No
77662,12,7,No,3.0,1024,LPDDR5,No
77663,64,3,Yes,3.0,512,LPDDR5,Yes
77664,96,7,Yes,4.0,2048,DDR5,Yes
77665,256,14,Yes,5.0,512,LPDDR5,No
77666,12,5,No,5.0,64,HBM2,Yes
77667,2,7,Yes,3.0,512,HBM2,Yes
77668,12,14,Yes,5.0,16,HBM2,Yes
77669,128,14,No,3.0,16,HBM2,No
77670,8,7,Yes,4.0,32,DDR4,No
77671,4,7,No,5.0,1024,HBM2,No
77672,256,10,Yes,5.0,32,DDR4,No
77673,4,3,Yes,3.0,1024,DDR4,Yes
77674,2,10,No,3.0,128,HBM2,Yes
77675,32,3,Yes,5.0,16,DDR4,No
77676,8,3,Yes,5.0,512,DDR5,Yes
77677,8,5,No,4.0,128,LPDDR5,Yes
77678,16,3,No,3.0,1024,LPDDR4X,Yes
77679,8,7,Yes,5.0,4096,LPDDR5,Yes
77680,16,14,Yes,3.0,256,LPDDR5,No
77681,64,10,Yes,4.0,64,HBM2,No
77682,128,10,No,5.0,256,HBM2,No
77683,4,10,Yes,3.0,16,HBM2,No
77684,4,5,No,3.0,2048,LPDDR4X,No
77685,256,14,Yes,3.0,512,LPDDR5,Yes
77686,64,5,Yes,5.0,2048,LPDDR5,No
77687,8,7,No,5.0,2048,LPDDR5X,No
77688,64,7,Yes,4.0,1024,DDR4,No
77689,16,10,Yes,4.0,2048,LPDDR5X,Yes
77690,16,7,No,3.0,2048,DDR5,Yes
77691,4,3,Yes,5.0,128,DDR5,No
77692,64,10,Yes,3.0,2048,LPDDR4X,No
77693,128,14,Yes,5.0,64,LPDDR4X,Yes
77694,128,3,No,5.0,16,DDR5,No
77695,64,14,No,4.0,128,DDR5,Yes
77696,16,5,Yes,5.0,4096,DDR5,No
77697,2,14,Yes,5.0,1024,LPDDR4X,Yes
77698,8,3,No,3.0,1024,HBM2,No
77699,8,3,Yes,3.0,128,LPDDR5,Yes
77700,256,7,Yes,4.0,64,DDR4,No
77701,16,10,Yes,3.0,1024,DDR4,Yes
77702,96,5,No,5.0,1024,LPDDR5X,No
77703,12,10,No,5.0,16,LPDDR4X,Yes
77704,256,3,Yes,5.0,512,DDR5,Yes
77705,128,5,No,4.0,128,LPDDR5,No
77706,2,14,Yes,4.0,64,DDR5,Yes
77707,256,5,No,5.0,4096,DDR5,No
77708,16,10,Yes,3.0,1024,LPDDR5X,Yes
77709,2,3,No,3.0,256,DDR4,No
77710,12,7,No,3.0,512,LPDDR5,Yes
77711,8,14,Yes,5.0,32,DDR4,No
77712,96,10,Yes,4.0,1024,DDR5,Yes
77713,128,5,No,3.0,512,HBM2,No
77714,32,3,No,5.0,128,LPDDR4X,Yes
77715,4,14,No,3.0,256,LPDDR4X,No
77716,96,14,No,4.0,256,LPDDR4X,Yes
77717,4,5,Yes,3.0,4096,LPDDR4X,No
77718,8,3,No,4.0,128,LPDDR4X,Yes
77719,32,3,No,3.0,1024,HBM2,Yes
77720,8,10,No,3.0,2048,LPDDR5X,No
77721,2,14,No,3.0,256,HBM2,No
77722,2,5,No,5.0,64,DDR4,Yes
77723,8,5,Yes,4.0,4096,DDR5,No
77724,96,3,Yes,4.0,16,LPDDR5,Yes
77725,16,3,No,3.0,512,HBM2,Yes
77726,32,3,No,4.0,512,DDR4,No
77727,8,14,Yes,5.0,2048,DDR5,Yes
77728,64,7,No,4.0,16,LPDDR5X,No
77729,4,5,Yes,5.0,512,LPDDR4X,No
77730,256,7,Yes,3.0,32,HBM2,Yes
77731,16,5,No,5.0,512,LPDDR5X,No
77732,8,3,Yes,4.0,16,DDR4,Yes
77733,128,5,Yes,5.0,1024,HBM2,Yes
77734,4,3,Yes,5.0,2048,HBM2,No
77735,32,10,No,5.0,16,DDR5,No
77736,12,14,No,5.0,1024,LPDDR5X,No
77737,96,3,No,5.0,4096,DDR5,Yes
77738,256,3,Yes,4.0,2048,DDR4,Yes
77739,64,3,No,3.0,1024,LPDDR5X,No
77740,4,7,No,5.0,64,DDR4,Yes
77741,64,5,No,4.0,1024,LPDDR5X,No
77742,64,10,Yes,3.0,1024,DDR4,Yes
77743,2,14,No,5.0,2048,DDR5,No
77744,4,5,Yes,4.0,32,DDR4,No
77745,4,5,Yes,3.0,32,LPDDR5,Yes
77746,2,14,Yes,5.0,2048,LPDDR5X,No
77747,96,10,No,3.0,64,LPDDR4X,No
77748,12,10,Yes,5.0,64,LPDDR5X,Yes
77749,2,14,Yes,5.0,4096,DDR4,No
77750,64,5,Yes,4.0,512,DDR4,Yes
77751,64,3,No,4.0,1024,HBM2,No
77752,32,7,Yes,3.0,64,DDR4,No
77753,128,3,Yes,3.0,4096,DDR5,No
77754,32,5,Yes,4.0,64,DDR4,Yes
77755,256,14,Yes,5.0,2048,DDR4,No
77756,32,3,No,3.0,64,LPDDR5,No
77757,2,7,Yes,3.0,1024,LPDDR4X,No
77758,64,10,Yes,4.0,4096,DDR5,Yes
77759,16,14,No,5.0,2048,HBM2,Yes
77760,2,14,Yes,4.0,64,LPDDR5X,Yes
77761,4,14,No,5.0,256,LPDDR5,Yes
77762,2,5,No,3.0,512,LPDDR4X,No
77763,4,7,Yes,5.0,64,LPDDR5,Yes
77764,16,7,No,5.0,16,LPDDR5,No
77765,96,7,No,5.0,2048,LPDDR5X,No
77766,32,14,No,4.0,128,DDR5,No
77767,16,5,No,5.0,128,DDR4,No
77768,2,3,No,3.0,32,LPDDR5X,No
77769,32,7,No,5.0,64,LPDDR5,Yes
77770,8,7,Yes,5.0,16,DDR4,Yes
77771,4,10,Yes,4.0,16,HBM2,Yes
77772,32,7,Yes,3.0,1024,DDR4,Yes
77773,256,7,No,4.0,4096,DDR5,No
77774,32,3,Yes,5.0,16,LPDDR5,Yes
77775,64,10,No,4.0,1024,DDR4,Yes
77776,32,3,Yes,3.0,32,DDR5,Yes
77777,128,14,Yes,5.0,1024,DDR4,No
77778,256,10,Yes,4.0,128,DDR4,Yes
77779,64,7,Yes,4.0,2048,HBM2,No
77780,128,10,No,4.0,16,LPDDR5,No
77781,64,10,No,3.0,512,LPDDR4X,Yes
77782,4,3,Yes,3.0,128,DDR5,No
77783,8,3,Yes,4.0,256,DDR5,No
77784,256,7,No,3.0,512,DDR5,No
77785,64,5,Yes,5.0,2048,HBM2,No
77786,4,14,Yes,4.0,16,DDR4,Yes
77787,12,5,No,4.0,16,DDR4,No
77788,8,3,No,3.0,16,LPDDR4X,Yes
77789,12,14,Yes,3.0,128,LPDDR5,No
77790,256,7,No,5.0,128,LPDDR5,No
77791,4,10,No,3.0,32,DDR4,Yes
77792,12,14,No,4.0,128,LPDDR5X,No
77793,64,3,Yes,5.0,64,LPDDR4X,No
77794,96,7,Yes,5.0,256,LPDDR5X,Yes
77795,96,10,Yes,3.0,512,LPDDR5X,No
77796,4,7,No,3.0,2048,LPDDR4X,No
77797,12,3,Yes,3.0,16,LPDDR5X,No
77798,8,14,No,4.0,1024,LPDDR5,No
77799,256,14,Yes,4.0,128,HBM2,Yes
77800,96,5,Yes,3.0,4096,DDR4,No
77801,128,10,Yes,3.0,128,LPDDR4X,Yes
77802,96,14,No,5.0,2048,DDR5,No
77803,8,7,No,3.0,2048,HBM2,Yes
77804,128,5,Yes,4.0,4096,LPDDR5X,Yes
77805,4,3,No,3.0,128,LPDDR5,Yes
77806,16,10,Yes,5.0,4096,LPDDR5,Yes
77807,64,3,Yes,5.0,512,LPDDR5,Yes
77808,8,7,No,4.0,16,DDR4,No
77809,64,7,No,4.0,256,LPDDR5,Yes
77810,16,3,Yes,3.0,16,HBM2,No
77811,4,5,Yes,5.0,16,HBM2,Yes
77812,4,10,No,4.0,4096,HBM2,Yes
77813,128,7,No,5.0,16,LPDDR5X,No
77814,4,14,No,5.0,128,LPDDR5,Yes
77815,96,10,Yes,4.0,256,LPDDR5,Yes
77816,16,3,No,5.0,4096,LPDDR4X,No
77817,32,5,Yes,5.0,512,DDR5,Yes
77818,12,14,No,5.0,16,LPDDR5,Yes
77819,256,3,No,4.0,1024,DDR5,Yes
77820,64,10,Yes,5.0,16,LPDDR5X,No
77821,16,5,Yes,5.0,1024,HBM2,Yes
77822,64,14,Yes,5.0,512,LPDDR5X,Yes
77823,96,14,Yes,3.0,16,LPDDR5X,Yes
77824,32,3,No,5.0,128,LPDDR5,Yes
77825,96,10,Yes,3.0,256,LPDDR4X,Yes
77826,16,10,Yes,4.0,512,DDR4,Yes
77827,32,5,No,4.0,4096,DDR4,Yes
77828,256,10,Yes,4.0,32,LPDDR5X,No
77829,128,7,No,5.0,256,LPDDR5X,Yes
77830,64,7,Yes,5.0,256,DDR5,Yes
77831,4,10,No,5.0,16,HBM2,Yes
77832,2,7,Yes,4.0,16,HBM2,Yes
77833,32,3,No,3.0,32,LPDDR5,No
77834,4,14,Yes,4.0,32,LPDDR5,No
77835,12,14,Yes,5.0,32,DDR4,No
77836,256,3,No,4.0,1024,LPDDR5,Yes
77837,12,14,Yes,3.0,512,LPDDR4X,Yes
77838,2,14,No,5.0,2048,DDR4,No
77839,256,5,Yes,3.0,32,HBM2,No
77840,64,7,No,3.0,256,LPDDR5X,Yes
77841,64,3,No,4.0,16,LPDDR5X,No
77842,16,14,No,5.0,32,LPDDR4X,No
77843,8,7,No,5.0,2048,LPDDR5X,No
77844,64,5,No,5.0,4096,DDR4,No
77845,12,3,Yes,3.0,1024,DDR5,No
77846,128,7,No,5.0,512,LPDDR4X,No
77847,12,10,No,5.0,128,LPDDR5X,No
77848,8,5,Yes,4.0,512,LPDDR4X,Yes
77849,96,7,No,5.0,2048,LPDDR5,Yes
77850,32,14,No,5.0,4096,LPDDR5X,No
77851,128,7,Yes,5.0,16,LPDDR5X,No
77852,16,10,No,4.0,2048,LPDDR4X,No
77853,32,10,No,5.0,64,DDR5,No
77854,96,7,No,5.0,64,LPDDR5,No
77855,96,10,No,3.0,128,LPDDR5X,Yes
77856,96,5,No,3.0,256,HBM2,Yes
77857,64,10,Yes,5.0,256,LPDDR5X,No
77858,96,5,Yes,3.0,16,LPDDR5,No
77859,64,14,No,3.0,512,LPDDR4X,No
77860,128,5,No,4.0,32,LPDDR5,No
77861,128,7,No,3.0,16,DDR4,No
77862,4,3,No,4.0,128,DDR4,Yes
77863,16,3,Yes,5.0,2048,DDR4,Yes
77864,4,5,No,4.0,4096,LPDDR5,No
77865,4,14,Yes,4.0,128,LPDDR5X,Yes
77866,12,14,No,4.0,4096,HBM2,Yes
77867,2,10,Yes,5.0,2048,LPDDR5,No
77868,128,5,No,5.0,2048,LPDDR4X,No
77869,12,7,Yes,4.0,32,LPDDR4X,Yes
77870,2,3,No,4.0,32,DDR4,Yes
77871,256,5,No,5.0,256,LPDDR4X,Yes
77872,128,14,Yes,4.0,256,DDR4,Yes
77873,64,5,Yes,3.0,128,LPDDR4X,No
77874,128,14,Yes,4.0,4096,LPDDR5,No
77875,128,7,Yes,3.0,1024,LPDDR5,Yes
77876,32,5,No,3.0,1024,HBM2,Yes
77877,8,5,Yes,4.0,64,DDR4,No
77878,8,5,Yes,4.0,4096,LPDDR5X,No
77879,256,10,Yes,5.0,4096,DDR4,Yes
77880,16,7,Yes,3.0,64,HBM2,Yes
77881,96,3,No,4.0,2048,HBM2,Yes
77882,4,5,Yes,3.0,128,LPDDR4X,No
77883,32,10,Yes,3.0,512,LPDDR5X,Yes
77884,256,14,Yes,5.0,128,HBM2,Yes
77885,64,3,Yes,3.0,16,LPDDR4X,Yes
77886,4,5,No,4.0,4096,LPDDR5X,No
77887,256,7,Yes,5.0,1024,DDR5,Yes
77888,12,3,Yes,4.0,64,DDR4,Yes
77889,4,7,No,4.0,512,LPDDR5,No
77890,96,14,Yes,3.0,64,LPDDR5,Yes
77891,12,3,Yes,4.0,4096,LPDDR4X,No
77892,16,3,Yes,5.0,2048,LPDDR5,No
77893,128,5,No,5.0,512,LPDDR5,No
