chicken_id,production_date,eggs_produced,avg_egg_weight_g,egg_quality_grade,shell_thickness_mm,feed_consumed_kg
5894,2023-01-15,5,59.5,A,0.3,1.11
5894,2023-01-22,4,59.1,C,0.5,0.84
5894,2023-01-29,1,69.1,C,0.41,0.81
5894,2023-02-05,0,50.8,A,0.4,0.84
5894,2023-02-12,1,53.6,B,0.43,1.13
5894,2023-02-19,6,54.8,B,0.44,1.14
5894,2023-02-26,3,73.2,B,0.45,0.91
5894,2023-03-05,5,57.1,B,0.32,0.91
5894,2023-03-12,7,62.7,AA,0.41,1.02
5894,2023-03-19,7,61.0,C,0.47,0.92
5894,2023-03-26,5,62.6,B,0.46,1.07
5894,2023-04-02,2,70.5,A,0.47,0.86
5894,2023-04-09,0,45.6,B,0.41,0.88
5894,2023-04-16,1,59.0,AA,0.34,1.03
5894,2023-04-23,4,46.8,AA,0.35,1.13
5894,2023-04-30,2,53.5,B,0.36,1.06
5894,2023-05-07,0,64.5,A,0.34,0.8
5894,2023-05-14,6,52.5,B,0.37,1.07
5894,2023-05-21,7,61.7,A,0.38,0.98
5894,2023-05-28,5,63.9,AA,0.41,1.03
5894,2023-06-04,2,71.1,C,0.4,0.88
5894,2023-06-11,7,58.0,C,0.4,1.05
5894,2023-06-18,0,73.9,C,0.39,1.17
5894,2023-06-25,1,64.5,A,0.39,1.15
5894,2023-07-02,7,45.1,AA,0.37,0.86
5894,2023-07-09,3,46.0,A,0.48,1.02
5894,2023-07-16,5,60.7,A,0.43,1.12
5894,2023-07-23,0,50.0,B,0.32,1.06
5894,2023-07-30,0,47.3,A,0.38,1.03
5894,2023-08-06,5,63.6,C,0.38,0.91
5894,2023-08-13,2,63.4,C,0.38,0.88
5894,2023-08-20,5,66.4,C,0.35,0.85
5894,2023-08-27,6,66.4,B,0.34,0.92
5894,2023-09-03,4,57.1,AA,0.48,1.0
5894,2023-09-10,7,52.0,A,0.37,1.12
5894,2023-09-17,2,53.0,A,0.34,0.91
5894,2023-09-24,7,52.6,A,0.47,0.84
5894,2023-10-01,2,74.9,C,0.37,0.86
5894,2023-10-08,1,72.6,C,0.34,1.11
5894,2023-10-15,6,46.5,A,0.33,1.08
5894,2023-10-22,6,46.0,AA,0.37,1.0
5894,2023-10-29,0,45.8,AA,0.39,0.9
5894,2023-11-05,3,72.7,B,0.32,0.83
5894,2023-11-12,0,62.0,A,0.49,1.06
5894,2023-11-19,3,46.8,C,0.35,0.93
5894,2023-11-26,4,70.4,AA,0.32,1.14
5894,2023-12-03,2,73.9,AA,0.3,0.98
5894,2023-12-10,5,46.3,A,0.42,1.12
5894,2023-12-17,6,45.6,C,0.48,0.81
5894,2023-12-24,6,62.2,C,0.41,0.9
5894,2023-12-31,1,53.9,AA,0.3,0.83
5895,2023-01-01,6,56.6,A,0.36,1.01
5895,2023-01-08,0,72.4,B,0.32,1.15
5895,2023-01-15,2,47.8,AA,0.44,0.83
5895,2023-01-22,0,45.5,C,0.43,1.16
5895,2023-01-29,3,48.3,C,0.39,0.89
5895,2023-02-05,3,47.9,AA,0.47,1.04
5895,2023-02-12,2,45.3,B,0.33,1.17
5895,2023-02-19,0,45.8,AA,0.32,0.91
5895,2023-02-26,3,46.3,AA,0.31,1.19
5895,2023-03-05,3,61.4,B,0.44,0.93
5895,2023-03-12,1,55.5,AA,0.36,1.1
5895,2023-03-19,6,70.7,A,0.35,1.12
5895,2023-03-26,1,51.2,B,0.44,1.2
5895,2023-04-02,1,52.4,B,0.44,1.02
5895,2023-04-09,3,53.2,A,0.48,0.81
5895,2023-04-16,6,55.8,C,0.32,0.97
5895,2023-04-23,5,71.6,A,0.33,0.91
5895,2023-04-30,3,61.6,AA,0.38,0.92
5895,2023-05-07,7,66.8,A,0.45,1.2
5895,2023-05-14,2,65.1,B,0.39,1.1
5895,2023-05-21,0,46.9,C,0.47,1.09
5895,2023-05-28,2,47.2,C,0.35,1.1
5895,2023-06-04,5,66.8,C,0.34,0.9
5895,2023-06-11,0,54.5,A,0.36,1.1
5895,2023-06-18,4,50.2,B,0.36,1.15
5895,2023-06-25,0,61.7,AA,0.48,0.98
5895,2023-07-02,3,67.3,AA,0.48,0.9
5895,2023-07-09,2,54.1,A,0.46,0.88
5895,2023-07-16,5,53.4,AA,0.38,1.06
5895,2023-07-23,4,51.2,AA,0.31,0.82
5895,2023-07-30,6,48.8,A,0.33,1.08
5895,2023-08-06,7,47.6,C,0.38,1.07
5895,2023-08-13,5,54.2,A,0.48,0.92
5895,2023-08-20,2,50.7,AA,0.31,1.02
5895,2023-08-27,6,72.6,B,0.39,0.82
5895,2023-09-03,5,56.9,B,0.32,0.95
5895,2023-09-10,7,70.1,C,0.49,1.07
5895,2023-09-17,1,52.3,B,0.34,1.14
5895,2023-09-24,4,57.6,B,0.5,0.88
5895,2023-10-01,1,45.3,AA,0.34,1.04
5895,2023-10-08,0,66.6,A,0.34,0.89
5895,2023-10-15,7,58.2,AA,0.48,0.88
5895,2023-10-22,7,59.1,C,0.31,1.08
5895,2023-10-29,2,70.1,AA,0.41,0.85
5895,2023-11-05,2,55.6,C,0.5,0.88
5895,2023-11-12,2,67.3,C,0.4,1.19
5895,2023-11-19,1,45.2,A,0.44,1.1
5895,2023-11-26,1,56.5,C,0.34,0.99
5895,2023-12-03,0,62.9,C,0.49,1.19
5895,2023-12-10,3,67.5,AA,0.35,0.93
5895,2023-12-17,5,56.7,A,0.36,1.09
5895,2023-12-24,0,56.5,B,0.49,1.13
5895,2023-12-31,3,54.1,C,0.37,1.2
5897,2023-01-01,0,70.6,B,0.45,0.99
5897,2023-01-08,6,65.1,AA,0.49,1.16
5897,2023-01-15,7,58.0,C,0.49,0.83
5897,2023-01-22,0,67.7,AA,0.33,1.06
5897,2023-01-29,0,60.2,A,0.4,1.08
5897,2023-02-05,4,70.2,C,0.37,0.9
5897,2023-02-12,2,73.6,B,0.35,0.89
5897,2023-02-19,6,74.6,B,0.49,0.9
5897,2023-02-26,6,66.2,B,0.32,1.19
5897,2023-03-05,6,52.3,B,0.33,1.13
5897,2023-03-12,3,62.2,C,0.38,0.9
5897,2023-03-19,7,61.3,B,0.35,0.87
5897,2023-03-26,5,60.0,B,0.4,0.85
5897,2023-04-02,1,46.6,A,0.44,0.85
5897,2023-04-09,0,66.9,B,0.33,0.88
5897,2023-04-16,0,68.5,B,0.45,0.96
5897,2023-04-23,1,70.8,B,0.47,1.05
5897,2023-04-30,6,68.1,B,0.39,1.09
5897,2023-05-07,1,74.2,C,0.44,0.86
5897,2023-05-14,7,62.7,B,0.32,1.03
5897,2023-05-21,6,73.2,AA,0.4,0.86
5897,2023-05-28,3,73.9,B,0.42,0.85
5897,2023-06-04,5,66.2,B,0.33,1.19
5897,2023-06-11,7,67.7,C,0.42,0.95
5897,2023-06-18,0,63.0,C,0.35,1.01
5897,2023-06-25,2,50.7,B,0.33,1.0
5897,2023-07-02,5,63.5,A,0.48,0.92
5897,2023-07-09,0,49.6,A,0.44,0.86
5897,2023-07-16,3,47.9,A,0.34,1.03
5897,2023-07-23,1,50.1,B,0.41,0.82
5897,2023-07-30,2,73.6,AA,0.36,0.84
5897,2023-08-06,2,45.4,AA,0.34,0.9
5897,2023-08-13,1,52.5,A,0.5,0.81
5897,2023-08-20,3,72.8,A,0.35,1.09
5897,2023-08-27,0,70.6,A,0.42,1.06
5897,2023-09-03,5,54.1,A,0.33,1.13
5897,2023-09-10,5,71.6,C,0.42,1.02
5897,2023-09-17,0,55.3,C,0.49,0.91
5897,2023-09-24,6,56.2,B,0.34,0.97
5897,2023-10-01,1,69.7,C,0.49,1.17
5897,2023-10-08,1,59.8,AA,0.43,1.0
5897,2023-10-15,7,69.1,B,0.38,1.17
5897,2023-10-22,2,55.0,B,0.44,1.09
5897,2023-10-29,6,69.6,A,0.48,1.17
5897,2023-11-05,0,58.0,C,0.32,0.92
5897,2023-11-12,7,70.2,C,0.44,0.9
5897,2023-11-19,6,59.7,A,0.46,1.1
5897,2023-11-26,0,67.2,AA,0.43,1.06
5897,2023-12-03,2,58.5,A,0.42,1.02
5897,2023-12-10,4,67.8,C,0.45,1.14
5897,2023-12-17,2,54.8,B,0.39,0.93
5897,2023-12-24,0,71.7,AA,0.42,1.16
5897,2023-12-31,1,51.3,C,0.3,0.98
5902,2023-01-01,3,52.9,B,0.43,1.2
5902,2023-01-08,2,69.5,AA,0.3,1.12
5902,2023-01-15,4,60.6,A,0.38,1.04
5902,2023-01-22,1,62.2,B,0.35,1.06
5902,2023-01-29,3,60.6,AA,0.44,1.16
5902,2023-02-05,3,73.7,B,0.47,0.96
5902,2023-02-12,1,56.3,A,0.32,0.85
5902,2023-02-19,1,64.2,A,0.45,1.15
5902,2023-02-26,7,50.5,B,0.32,0.87
5902,2023-03-05,5,69.1,B,0.41,1.01
5902,2023-03-12,7,62.5,B,0.35,1.17
5902,2023-03-19,0,55.6,C,0.47,0.99
5902,2023-03-26,3,73.7,B,0.48,0.97
5902,2023-04-02,7,53.5,A,0.49,0.91
5902,2023-04-09,2,54.2,C,0.34,1.06
5902,2023-04-16,0,65.8,C,0.46,0.97
5902,2023-04-23,2,66.9,A,0.38,0.91
5902,2023-04-30,7,63.0,C,0.41,0.92
5902,2023-05-07,4,46.9,C,0.47,1.1
5902,2023-05-14,7,66.8,A,0.46,1.07
5902,2023-05-21,0,72.9,B,0.42,1.13
5902,2023-05-28,6,71.1,B,0.39,1.15
5902,2023-06-04,4,51.9,AA,0.48,0.95
5902,2023-06-11,2,48.7,C,0.45,1.01
5902,2023-06-18,5,62.5,AA,0.45,1.02
5902,2023-06-25,0,58.1,AA,0.38,0.89
5902,2023-07-02,2,61.0,B,0.39,1.05
5902,2023-07-09,3,66.2,A,0.36,1.01
5902,2023-07-16,3,70.4,AA,0.48,1.03
5902,2023-07-23,0,60.6,AA,0.38,0.8
5902,2023-07-30,7,46.9,AA,0.34,1.15
5902,2023-08-06,3,57.0,C,0.36,0.83
5902,2023-08-13,0,55.0,B,0.42,1.16
5902,2023-08-20,6,72.1,AA,0.42,1.1
5902,2023-08-27,3,61.6,B,0.46,1.11
5902,2023-09-03,7,60.4,C,0.35,1.08
5902,2023-09-10,4,50.7,AA,0.38,0.82
5902,2023-09-17,7,65.9,C,0.35,1.14
5902,2023-09-24,7,49.5,B,0.5,0.99
5902,2023-10-01,4,67.6,AA,0.43,0.8
5902,2023-10-08,5,55.6,C,0.47,0.84
5902,2023-10-15,4,73.5,B,0.45,1.03
5902,2023-10-22,5,61.6,B,0.43,1.12
5902,2023-10-29,0,65.1,C,0.4,0.82
5902,2023-11-05,5,67.6,AA,0.49,0.83
5902,2023-11-12,3,71.0,C,0.38,1.15
5902,2023-11-19,7,49.5,A,0.49,0.9
5902,2023-11-26,7,56.6,AA,0.41,0.93
5902,2023-12-03,7,58.6,AA,0.33,0.84
5902,2023-12-10,4,47.3,B,0.31,0.86
5902,2023-12-17,0,71.5,AA,0.32,0.87
5902,2023-12-24,0,66.8,B,0.49,1.03
5902,2023-12-31,6,74.7,AA,0.36,0.88
5904,2023-01-01,7,68.7,B,0.44,1.11
5904,2023-01-08,6,55.6,B,0.42,1.15
5904,2023-01-15,4,72.6,B,0.44,1.15
5904,2023-01-22,5,60.2,A,0.47,0.88
5904,2023-01-29,2,56.3,B,0.46,1.02
5904,2023-02-05,7,52.4,A,0.3,0.95
5904,2023-02-12,4,67.4,AA,0.36,1.06
5904,2023-02-19,6,74.4,A,0.44,1.13
5904,2023-02-26,0,64.2,AA,0.36,0.81
5904,2023-03-05,4,66.1,B,0.49,1.13
5904,2023-03-12,3,68.4,AA,0.43,1.05
5904,2023-03-19,7,54.6,B,0.47,1.19
5904,2023-03-26,4,54.8,C,0.5,1.12
5904,2023-04-02,4,48.0,C,0.3,0.87
5904,2023-04-09,7,58.0,A,0.45,1.16
5904,2023-04-16,4,52.2,C,0.39,0.95
5904,2023-04-23,2,57.9,AA,0.48,1.11
5904,2023-04-30,1,63.9,A,0.38,0.82
5904,2023-05-07,7,61.5,C,0.44,0.88
5904,2023-05-14,6,72.6,B,0.44,1.1
5904,2023-05-21,1,45.9,A,0.46,0.84
5904,2023-05-28,1,65.4,A,0.42,1.04
5904,2023-06-04,1,48.1,A,0.38,0.93
5904,2023-06-11,6,62.2,C,0.38,0.83
5904,2023-06-18,2,63.0,B,0.36,1.14
5904,2023-06-25,3,64.2,AA,0.46,0.91
5904,2023-07-02,7,46.1,AA,0.49,0.9
5904,2023-07-09,5,69.8,B,0.37,0.9
5904,2023-07-16,0,63.5,A,0.4,0.96
5904,2023-07-23,0,62.6,AA,0.47,0.81
5904,2023-07-30,0,59.5,A,0.47,0.89
5904,2023-08-06,5,59.0,AA,0.39,1.14
5904,2023-08-13,1,58.1,A,0.35,1.16
5904,2023-08-20,5,48.6,B,0.36,0.94
5904,2023-08-27,7,70.4,C,0.37,1.11
5904,2023-09-03,0,46.1,B,0.32,1.12
5904,2023-09-10,7,64.1,B,0.42,1.17
5904,2023-09-17,0,72.5,C,0.45,1.18
5904,2023-09-24,0,71.1,A,0.33,0.95
5904,2023-10-01,5,61.0,B,0.45,1.0
5904,2023-10-08,6,67.9,A,0.45,1.14
5904,2023-10-15,0,47.7,A,0.41,0.89
5904,2023-10-22,2,47.8,C,0.44,1.05
5904,2023-10-29,5,68.1,C,0.32,0.89
5904,2023-11-05,1,51.0,C,0.44,0.95
5904,2023-11-12,0,54.8,AA,0.36,0.89
5904,2023-11-19,7,59.5,AA,0.41,0.88
5904,2023-11-26,5,52.3,C,0.32,1.02
5904,2023-12-03,6,54.7,C,0.5,1.14
5904,2023-12-10,3,62.5,B,0.44,1.16
5904,2023-12-17,3,71.6,A,0.37,0.82
5904,2023-12-24,5,73.4,A,0.47,0.85
5904,2023-12-31,1,62.0,C,0.38,0.94
5911,2023-01-01,5,58.3,AA,0.46,0.99
5911,2023-01-08,4,72.1,AA,0.41,0.97
5911,2023-01-15,2,53.6,B,0.31,1.06
5911,2023-01-22,4,62.8,B,0.33,1.11
5911,2023-01-29,1,67.8,B,0.35,1.02
5911,2023-02-05,0,71.6,B,0.34,1.19
5911,2023-02-12,3,72.4,C,0.3,0.86
5911,2023-02-19,7,47.7,C,0.44,1.05
5911,2023-02-26,3,69.9,C,0.34,1.1
5911,2023-03-05,2,47.0,B,0.43,0.85
5911,2023-03-12,5,64.0,A,0.43,1.07
5911,2023-03-19,5,46.5,AA,0.33,1.19
5911,2023-03-26,4,50.2,A,0.32,1.16
5911,2023-04-02,0,57.2,B,0.3,0.91
5911,2023-04-09,4,70.0,B,0.34,1.17
5911,2023-04-16,4,68.0,C,0.5,1.1
5911,2023-04-23,5,63.4,C,0.34,1.18
5911,2023-04-30,0,60.1,AA,0.45,0.94
5911,2023-05-07,6,52.6,A,0.46,1.0
5911,2023-05-14,2,57.1,B,0.39,0.97
5911,2023-05-21,6,58.5,C,0.35,0.94
5911,2023-05-28,1,63.6,A,0.3,1.12
5911,2023-06-04,2,58.3,AA,0.48,0.98
5911,2023-06-11,5,50.7,B,0.33,1.05
5911,2023-06-18,5,72.3,A,0.46,0.81
5911,2023-06-25,6,47.7,B,0.34,1.15
5911,2023-07-02,6,69.4,C,0.43,1.07
5911,2023-07-09,3,69.8,C,0.38,0.94
5911,2023-07-16,3,65.9,C,0.33,1.12
5911,2023-07-23,2,72.5,C,0.36,1.01
5911,2023-07-30,7,65.9,A,0.45,1.02
5911,2023-08-06,1,64.7,AA,0.46,0.8
5911,2023-08-13,4,62.5,AA,0.31,1.18
5911,2023-08-20,3,58.2,C,0.37,0.9
5911,2023-08-27,4,63.2,AA,0.32,0.99
5911,2023-09-03,6,55.9,A,0.42,0.82
5911,2023-09-10,7,52.6,A,0.43,0.95
5911,2023-09-17,4,61.2,AA,0.43,1.07
5911,2023-09-24,5,55.7,A,0.37,0.96
5911,2023-10-01,2,50.7,AA,0.45,1.1
5911,2023-10-08,1,46.9,C,0.31,1.2
5911,2023-10-15,2,60.7,AA,0.47,0.9
5911,2023-10-22,5,73.9,A,0.44,0.98
5911,2023-10-29,1,50.9,AA,0.41,1.03
5911,2023-11-05,5,50.1,C,0.46,0.85
5911,2023-11-12,5,67.1,AA,0.37,0.86
5911,2023-11-19,5,53.5,AA,0.49,0.85
5911,2023-11-26,5,72.2,C,0.33,0.87
5911,2023-12-03,4,63.1,C,0.46,1.11
5911,2023-12-10,7,65.7,B,0.44,1.02
5911,2023-12-17,2,60.0,B,0.34,0.84
5911,2023-12-24,6,63.3,A,0.4,0.98
5911,2023-12-31,0,55.7,B,0.37,0.87
5915,2023-01-01,6,69.4,C,0.45,0.85
5915,2023-01-08,2,60.1,A,0.43,0.9
5915,2023-01-15,5,65.4,AA,0.46,0.94
5915,2023-01-22,3,63.2,AA,0.36,1.14
5915,2023-01-29,5,70.7,C,0.37,0.83
5915,2023-02-05,0,60.7,AA,0.33,0.96
5915,2023-02-12,3,58.6,AA,0.31,0.93
5915,2023-02-19,5,54.4,B,0.33,0.99
5915,2023-02-26,6,65.6,C,0.43,0.84
5915,2023-03-05,4,45.4,A,0.42,0.91
5915,2023-03-12,4,65.0,C,0.35,0.83
5915,2023-03-19,7,73.3,A,0.39,1.02
5915,2023-03-26,6,63.8,B,0.39,0.83
5915,2023-04-02,3,45.8,C,0.5,1.16
5915,2023-04-09,2,55.0,A,0.42,1.13
5915,2023-04-16,1,75.0,C,0.43,0.9
5915,2023-04-23,3,61.8,A,0.32,1.07
5915,2023-04-30,3,60.1,B,0.43,0.94
5915,2023-05-07,7,72.5,B,0.35,1.12
5915,2023-05-14,2,69.6,B,0.44,0.8
5915,2023-05-21,7,57.0,B,0.49,1.05
5915,2023-05-28,5,54.7,A,0.32,0.88
5915,2023-06-04,0,70.0,B,0.31,0.8
5915,2023-06-11,3,66.3,B,0.35,1.03
5915,2023-06-18,4,74.5,B,0.46,1.1
5915,2023-06-25,6,72.6,AA,0.39,1.16
5915,2023-07-02,6,56.8,B,0.36,1.19
5915,2023-07-09,7,47.6,C,0.48,1.09
5915,2023-07-16,7,45.2,A,0.38,0.82
5915,2023-07-23,5,45.2,AA,0.33,1.03
5915,2023-07-30,3,60.8,AA,0.39,0.87
5915,2023-08-06,3,74.4,B,0.37,0.95
5915,2023-08-13,7,50.9,B,0.44,0.85
5915,2023-08-20,0,50.9,A,0.38,1.01
5915,2023-08-27,1,73.6,C,0.46,0.83
5915,2023-09-03,5,67.1,AA,0.46,1.17
5915,2023-09-10,4,58.9,C,0.31,1.17
5915,2023-09-17,0,48.6,C,0.34,0.82
5915,2023-09-24,3,70.6,AA,0.34,0.86
5915,2023-10-01,4,48.6,A,0.34,1.0
5915,2023-10-08,3,48.9,AA,0.47,0.82
5915,2023-10-15,5,54.7,A,0.38,1.06
5915,2023-10-22,6,60.9,AA,0.48,0.8
5915,2023-10-29,4,45.1,AA,0.37,1.12
5915,2023-11-05,1,72.9,C,0.46,1.01
5915,2023-11-12,1,50.0,C,0.3,0.83
5915,2023-11-19,3,53.1,A,0.37,1.11
5915,2023-11-26,2,71.1,A,0.42,1.03
5915,2023-12-03,7,72.4,B,0.31,1.07
5915,2023-12-10,6,65.8,A,0.37,1.07
5915,2023-12-17,2,53.7,C,0.35,1.04
5915,2023-12-24,7,47.7,C,0.37,1.19
5915,2023-12-31,4,47.2,AA,0.39,0.82
5917,2023-01-01,5,65.1,AA,0.41,0.86
5917,2023-01-08,3,57.9,A,0.34,0.88
5917,2023-01-15,7,46.3,B,0.3,1.16
5917,2023-01-22,5,50.9,AA,0.31,1.19
5917,2023-01-29,6,60.5,A,0.42,0.81
5917,2023-02-05,0,50.9,C,0.38,0.95
5917,2023-02-12,2,54.4,A,0.3,0.89
5917,2023-02-19,3,67.6,AA,0.49,1.04
5917,2023-02-26,0,65.2,C,0.44,0.92
5917,2023-03-05,3,58.7,A,0.47,0.89
5917,2023-03-12,4,66.1,AA,0.49,1.15
5917,2023-03-19,1,55.6,B,0.33,1.2
5917,2023-03-26,3,71.7,A,0.4,0.99
5917,2023-04-02,4,52.6,B,0.38,1.14
5917,2023-04-09,1,56.6,A,0.36,1.17
5917,2023-04-16,7,62.1,AA,0.32,0.96
5917,2023-04-23,1,51.1,B,0.31,1.14
5917,2023-04-30,4,49.3,A,0.49,1.18
5917,2023-05-07,0,69.1,B,0.34,0.93
5917,2023-05-14,5,71.8,A,0.4,0.91
5917,2023-05-21,7,58.5,AA,0.44,1.03
5917,2023-05-28,3,65.3,C,0.48,0.82
5917,2023-06-04,3,72.0,AA,0.36,1.17
5917,2023-06-11,3,49.3,AA,0.39,1.16
5917,2023-06-18,3,62.6,C,0.48,0.86
5917,2023-06-25,3,55.0,A,0.43,0.82
5917,2023-07-02,2,72.1,B,0.4,1.0
5917,2023-07-09,0,64.2,B,0.34,0.91
5917,2023-07-16,2,72.8,AA,0.33,1.1
5917,2023-07-23,5,53.1,A,0.43,1.2
5917,2023-07-30,2,48.8,C,0.43,0.99
5917,2023-08-06,7,66.0,A,0.47,1.01
5917,2023-08-13,5,69.1,A,0.34,0.86
5917,2023-08-20,1,64.0,A,0.43,0.89
5917,2023-08-27,5,64.1,AA,0.34,0.96
5917,2023-09-03,3,47.2,C,0.32,1.11
5917,2023-09-10,4,46.0,C,0.32,1.03
5917,2023-09-17,7,62.8,C,0.49,1.08
5917,2023-09-24,7,60.8,AA,0.39,1.0
5917,2023-10-01,0,54.2,A,0.37,1.03
5917,2023-10-08,3,58.2,C,0.34,1.07
5917,2023-10-15,1,65.6,AA,0.43,0.99
5917,2023-10-22,6,70.8,AA,0.31,0.86
5917,2023-10-29,5,61.1,B,0.39,1.07
5917,2023-11-05,7,55.8,A,0.48,1.07
5917,2023-11-12,4,66.2,C,0.37,0.89
5917,2023-11-19,2,49.0,A,0.34,0.89
5917,2023-11-26,1,52.9,C,0.44,0.8
5917,2023-12-03,2,55.6,AA,0.46,0.81
5917,2023-12-10,1,66.1,AA,0.45,0.97
5917,2023-12-17,7,62.0,A,0.32,0.85
5917,2023-12-24,3,74.2,AA,0.33,0.98
5917,2023-12-31,4,45.2,C,0.49,1.19
5919,2023-01-01,0,68.1,B,0.33,1.04
5919,2023-01-08,2,63.1,AA,0.5,0.82
5919,2023-01-15,0,54.7,B,0.42,0.85
5919,2023-01-22,1,69.5,B,0.37,0.94
5919,2023-01-29,5,68.9,A,0.32,1.16
5919,2023-02-05,5,65.4,AA,0.36,1.07
5919,2023-02-12,5,57.8,B,0.39,1.05
5919,2023-02-19,2,50.0,B,0.44,1.08
5919,2023-02-26,7,46.1,A,0.44,1.17
5919,2023-03-05,4,64.8,B,0.35,1.12
5919,2023-03-12,1,56.1,B,0.32,0.93
5919,2023-03-19,2,52.9,B,0.49,0.87
5919,2023-03-26,7,56.3,A,0.43,0.81
5919,2023-04-02,7,45.9,B,0.31,1.19
5919,2023-04-09,7,50.8,C,0.35,1.11
5919,2023-04-16,2,54.3,A,0.5,0.91
5919,2023-04-23,3,56.2,A,0.32,0.81
5919,2023-04-30,3,71.1,A,0.45,1.02
5919,2023-05-07,1,61.0,A,0.41,1.06
5919,2023-05-14,0,74.9,C,0.48,1.1
5919,2023-05-21,6,46.4,C,0.48,0.93
5919,2023-05-28,1,57.8,C,0.5,1.17
5919,2023-06-04,7,52.8,B,0.49,1.08
5919,2023-06-11,4,48.2,C,0.44,0.95
5919,2023-06-18,2,66.6,C,0.46,0.88
5919,2023-06-25,6,58.4,A,0.4,0.81
5919,2023-07-02,5,53.9,C,0.32,0.95
5919,2023-07-09,3,45.0,B,0.47,1.04
5919,2023-07-16,4,48.3,B,0.38,0.96
5919,2023-07-23,2,51.1,B,0.46,0.87
5919,2023-07-30,3,74.4,AA,0.3,1.09
5919,2023-08-06,2,55.7,C,0.49,1.06
5919,2023-08-13,0,47.0,AA,0.32,0.97
5919,2023-08-20,0,48.1,A,0.47,1.06
5919,2023-08-27,7,57.9,AA,0.4,0.8
5919,2023-09-03,2,71.2,C,0.4,1.2
5919,2023-09-10,6,73.1,B,0.43,1.17
5919,2023-09-17,5,49.7,A,0.42,1.04
5919,2023-09-24,4,67.6,C,0.41,1.13
5919,2023-10-01,4,46.2,A,0.33,0.92
5919,2023-10-08,7,55.8,A,0.38,0.92
5919,2023-10-15,6,71.7,A,0.4,0.88
5919,2023-10-22,5,69.8,AA,0.41,1.16
5919,2023-10-29,4,73.3,A,0.42,0.84
5919,2023-11-05,3,51.7,C,0.34,1.2
5919,2023-11-12,1,68.9,C,0.34,1.14
5919,2023-11-19,5,59.5,B,0.31,1.08
5919,2023-11-26,7,72.2,B,0.31,0.94
5919,2023-12-03,5,57.0,AA,0.47,0.8
5919,2023-12-10,2,54.4,AA,0.34,1.15
5919,2023-12-17,5,58.9,AA,0.33,0.92
5919,2023-12-24,3,58.0,C,0.4,0.81
5919,2023-12-31,0,59.2,A,0.31,1.07
5920,2023-01-01,2,73.2,C,0.5,1.09
5920,2023-01-08,1,49.5,B,0.35,0.93
5920,2023-01-15,6,66.6,B,0.43,0.88
5920,2023-01-22,0,57.1,C,0.5,1.08
5920,2023-01-29,5,59.9,A,0.47,0.92
5920,2023-02-05,5,62.4,B,0.48,0.87
5920,2023-02-12,4,47.4,B,0.31,0.84
5920,2023-02-19,5,51.9,A,0.42,1.1
5920,2023-02-26,1,54.7,A,0.34,0.94
5920,2023-03-05,5,47.5,B,0.41,0.85
5920,2023-03-12,5,59.5,C,0.3,0.87
5920,2023-03-19,5,46.0,C,0.32,1.1
5920,2023-03-26,4,54.3,C,0.35,0.95
5920,2023-04-02,3,52.2,AA,0.43,0.87
5920,2023-04-09,4,54.5,C,0.46,1.0
5920,2023-04-16,1,60.5,A,0.33,1.09
5920,2023-04-23,0,60.8,AA,0.42,0.86
5920,2023-04-30,6,60.1,B,0.5,1.03
5920,2023-05-07,7,68.0,B,0.43,1.03
5920,2023-05-14,4,54.5,C,0.41,0.92
5920,2023-05-21,5,51.9,AA,0.38,0.99
5920,2023-05-28,1,53.0,A,0.36,1.16
5920,2023-06-04,1,50.7,C,0.45,1.01
5920,2023-06-11,0,67.8,AA,0.42,0.92
5920,2023-06-18,7,54.9,A,0.35,1.05
5920,2023-06-25,1,74.2,B,0.39,0.93
5920,2023-07-02,2,58.5,B,0.34,1.13
5920,2023-07-09,1,52.0,C,0.36,0.9
5920,2023-07-16,2,52.6,B,0.44,0.92
5920,2023-07-23,4,70.0,AA,0.38,0.95
5920,2023-07-30,2,67.8,A,0.4,1.12
5920,2023-08-06,0,68.2,AA,0.47,0.86
5920,2023-08-13,7,70.8,B,0.47,1.07
5920,2023-08-20,7,65.7,C,0.3,1.18
5920,2023-08-27,6,71.2,AA,0.44,0.81
5920,2023-09-03,6,52.8,C,0.4,0.89
5920,2023-09-10,7,67.4,AA,0.34,1.16
5920,2023-09-17,6,52.4,A,0.3,0.91
5920,2023-09-24,4,52.9,B,0.34,0.91
5920,2023-10-01,2,65.0,A,0.37,0.84
5920,2023-10-08,0,69.5,C,0.45,0.85
5920,2023-10-15,0,64.5,AA,0.33,0.81
5920,2023-10-22,7,69.2,C,0.46,1.11
5920,2023-10-29,5,72.7,C,0.34,1.12
5920,2023-11-05,0,48.1,AA,0.37,1.03
5920,2023-11-12,7,73.6,A,0.34,1.15
5920,2023-11-19,7,48.5,B,0.33,1.05
5920,2023-11-26,1,52.2,B,0.35,1.14
5920,2023-12-03,7,74.3,C,0.36,0.85
5920,2023-12-10,0,64.7,A,0.42,0.88
5920,2023-12-17,7,73.8,AA,0.39,0.83
5920,2023-12-24,6,46.8,C,0.48,1.07
5920,2023-12-31,4,54.4,B,0.41,1.16
5927,2023-01-01,1,54.7,B,0.4,1.0
5927,2023-01-08,5,47.1,C,0.44,1.1
5927,2023-01-15,7,47.8,A,0.32,0.92
