sale_id,lobster_id,sale_date,buyer_name,sale_channel,quantity_sold_kg,price_per_kg,transport_cost,commission_percent,payment_terms,delivery_location,customer_rating,total_sale_value,net_profit
SALE06133,LOB05097,2024-06-26,Processing Plant E,Auction,0.53,52.87,22.87,13.9,Net 30,Moodyland,2,28.0211,1.2561670999999994
SALE06134,LOB05428,2025-04-13,Export Company C,Auction,0.92,34.78,35.35,12.5,Net 15,South Alyssafort,1,31.997600000000002,-7.3521
SALE06135,LOB09891,2024-10-21,Processing Plant E,Contract,1.19,63.0,20.44,6.6,Net 30,Bruceland,1,74.97,49.58198
SALE06136,LOB09333,2024-08-22,Restaurant Chain B,Auction,1.2,81.45,25.86,14.6,Cash,West Christinaberg,5,97.74,57.609959999999994
SALE06137,LOB06776,2024-10-05,Processing Plant E,Online Platform,0.31,31.34,38.49,10.7,Net 30,Pruittbury,5,9.7154,-29.8141478
SALE06138,LOB03905,2025-02-18,Restaurant Chain B,Direct Sale,0.86,80.61,15.19,6.6,Net 15,Williambury,1,69.3246,49.559176400000005
SALE06139,LOB03890,2025-01-28,Processing Plant E,Online Platform,1.06,83.83,38.97,12.9,Net 15,West Charlotteberg,2,88.8598,38.42688580000001
SALE06140,LOB08713,2025-03-10,Local Distributor D,Contract,0.66,83.95,49.92,11.2,COD,Lake Zoe,1,55.407000000000004,-0.7185839999999981
SALE06141,LOB06826,2025-01-04,Processing Plant E,Direct Sale,0.9,80.76,24.27,10.6,Cash,Lake John,5,72.68400000000001,40.709496000000016
SALE06142,LOB04932,2025-05-26,Seafood Market A,Contract,0.96,75.01,13.34,11.1,Net 15,Lake Kathleen,2,72.0096,50.6765344
SALE06143,LOB08209,2024-10-02,Processing Plant E,Direct Sale,0.71,74.57,48.84,5.1,Net 15,Lake Angela,4,52.94469999999999,1.4045202999999877
SALE06144,LOB08517,2024-12-29,Export Company C,Auction,1.31,59.92,44.24,7.7,Cash,North Holly,1,78.49520000000001,28.21106960000001
SALE06145,LOB04088,2024-12-19,Export Company C,Contract,0.55,83.7,27.78,8.2,Cash,West Kevinport,1,46.035000000000004,14.480130000000003
SALE06146,LOB06507,2024-06-28,Local Distributor D,Contract,0.28,74.78,17.55,11.9,Net 30,South Frederickbury,3,20.9384,0.8967304000000005
SALE06147,LOB01351,2024-12-30,Restaurant Chain B,Online Platform,0.54,68.04,11.39,14.8,Cash,Leeside,1,36.741600000000005,19.913843200000002
SALE06148,LOB04576,2025-04-30,Processing Plant E,Auction,0.55,83.58,18.88,11.8,Net 30,Tamaraburgh,5,45.969,21.664658000000003
SALE06149,LOB09651,2024-06-17,Export Company C,Contract,0.49,60.24,30.99,7.8,COD,Lake Scottmouth,5,29.5176,-3.774772799999997
SALE06150,LOB09703,2024-06-10,Local Distributor D,Online Platform,0.63,42.53,24.26,9.1,Net 15,Andresport,4,26.7939,0.09565509999999922
SALE06151,LOB00430,2024-12-10,Processing Plant E,Contract,0.67,34.08,5.7,5.6,Net 15,Lake Kelly,4,22.8336,15.8549184
SALE06152,LOB03288,2024-12-03,Processing Plant E,Direct Sale,1.24,55.56,17.9,14.1,COD,North Stevenmouth,5,68.8944,41.2802896
SALE06153,LOB02400,2025-05-04,Seafood Market A,Auction,1.32,33.44,25.17,12.6,Cash,New Daniellebury,2,44.1408,13.409059199999998
SALE06154,LOB01539,2024-10-09,Seafood Market A,Online Platform,0.87,44.01,34.11,10.7,Cash,East Christopherchester,2,38.2887,0.08180909999999919
SALE06155,LOB00288,2025-05-11,Processing Plant E,Contract,1.16,60.39,31.46,7.6,Net 15,East Oscar,3,70.05239999999999,33.26841759999999
SALE06156,LOB00219,2025-01-10,Local Distributor D,Contract,1.3,32.74,26.89,12.2,COD,Janetberg,1,42.562000000000005,10.479436000000003
SALE06157,LOB03731,2025-05-01,Export Company C,Direct Sale,1.44,69.31,40.15,6.0,COD,South Clarencehaven,4,99.8064,53.668015999999994
SALE06158,LOB01106,2024-11-05,Export Company C,Online Platform,0.63,76.58,11.74,8.1,Net 30,East Jamie,1,48.2454,32.5975226
SALE06159,LOB06623,2024-09-18,Local Distributor D,Contract,1.45,30.27,18.38,14.9,COD,Marilynchester,2,43.8915,18.9716665
SALE06160,LOB02109,2025-03-28,Export Company C,Online Platform,0.43,89.71,36.5,7.6,Cash,Colonfurt,3,38.5753,-0.8564228000000016
SALE06161,LOB04974,2025-06-03,Local Distributor D,Online Platform,1.27,81.53,38.25,13.7,Cash,Lake Frank,3,103.54310000000001,51.10769530000001
SALE06162,LOB02513,2024-10-23,Restaurant Chain B,Online Platform,1.13,88.45,20.51,14.1,Net 15,Loribury,4,99.9485,65.3457615
SALE06163,LOB07261,2025-04-20,Export Company C,Auction,0.91,42.62,32.44,9.3,Cash,New Christopher,2,38.7842,2.7372694000000006
SALE06164,LOB01904,2024-09-26,Seafood Market A,Contract,0.97,54.11,38.75,11.3,Net 15,South Martinborough,1,52.4867,7.805702899999998
SALE06165,LOB02665,2024-06-22,Processing Plant E,Online Platform,1.1,43.91,38.2,9.4,Net 15,Port Miguel,1,48.301,5.560705999999999
SALE06166,LOB05490,2024-09-12,Restaurant Chain B,Online Platform,0.82,79.6,47.5,13.0,COD,West Edward,5,65.27199999999999,9.286639999999993
SALE06167,LOB08435,2025-04-07,Seafood Market A,Direct Sale,1.0,31.41,47.1,11.3,Cash,Lozanotown,3,31.41,-19.239330000000002
SALE06168,LOB06350,2024-08-17,Restaurant Chain B,Online Platform,1.42,49.39,27.42,7.7,Net 15,East Amandatown,3,70.1338,37.31349739999999
SALE06169,LOB02536,2025-01-22,Processing Plant E,Online Platform,0.3,34.16,15.53,7.4,Net 30,Gatesview,1,10.248,-6.040352
SALE06170,LOB08790,2024-07-28,Seafood Market A,Auction,1.3,85.35,29.19,9.6,Cash,Port Emma,1,110.955,71.11332
SALE06171,LOB00524,2024-08-13,Local Distributor D,Online Platform,0.48,48.47,6.78,5.8,Net 15,Greenefurt,3,23.2656,15.136195199999998
SALE06172,LOB09302,2024-11-13,Seafood Market A,Online Platform,0.29,63.31,37.42,8.1,Net 15,New Tomtown,2,18.3599,-20.547251900000003
SALE06173,LOB08494,2025-01-11,Local Distributor D,Online Platform,0.33,51.36,48.21,10.1,Net 15,North Jamesmouth,3,16.948800000000002,-32.9730288
SALE06174,LOB00753,2025-04-13,Local Distributor D,Online Platform,0.6,79.51,40.64,13.0,Cash,Lake Tonyaland,3,47.706,0.8642200000000022
SALE06175,LOB07798,2025-03-26,Restaurant Chain B,Online Platform,1.22,86.17,29.79,6.4,COD,Christopherstad,4,105.1274,68.6092464
SALE06176,LOB04275,2024-12-07,Export Company C,Auction,0.7,76.09,9.66,5.1,Cash,Port Andrew,1,53.263,40.88658699999999
SALE06177,LOB03454,2024-10-11,Restaurant Chain B,Direct Sale,1.0,54.37,39.45,12.1,COD,Rodneyberg,3,54.37,8.341229999999996
SALE06178,LOB00048,2024-10-07,Seafood Market A,Auction,0.78,85.05,49.72,14.1,COD,Simpsonfort,1,66.339,7.265201000000001
SALE06179,LOB07788,2024-06-19,Restaurant Chain B,Online Platform,1.13,39.94,24.03,13.9,Net 15,Bellburgh,3,45.13219999999999,14.828824199999989
SALE06180,LOB02434,2024-09-01,Restaurant Chain B,Auction,1.09,47.45,11.68,9.1,COD,East Nicholas,3,51.72050000000001,35.33393450000001
SALE06181,LOB02771,2024-12-31,Seafood Market A,Contract,0.66,53.85,44.97,7.1,Net 30,Jonestown,1,35.541000000000004,-11.952410999999994
SALE06182,LOB00798,2025-02-26,Export Company C,Contract,0.38,66.71,43.0,14.3,COD,Fowlermouth,4,25.3498,-21.275221400000003
SALE06183,LOB09805,2024-08-18,Export Company C,Contract,0.68,87.54,43.18,6.7,Net 15,Deleonview,4,59.52720000000001,12.358877600000007
SALE06184,LOB02862,2025-01-01,Seafood Market A,Auction,0.63,33.48,27.58,7.1,COD,New Priscilla,1,21.092399999999998,-7.9851604
SALE06185,LOB01174,2025-01-31,Local Distributor D,Direct Sale,0.75,52.69,36.82,8.9,COD,West Brian,3,39.5175,-0.8195575000000024
SALE06186,LOB05697,2024-08-10,Restaurant Chain B,Contract,0.23,51.69,31.73,8.9,Net 30,Maddentown,3,11.8887,-20.8993943
SALE06187,LOB04224,2025-02-21,Processing Plant E,Direct Sale,0.38,53.71,11.52,10.4,Cash,South Paigehaven,4,20.4098,6.767180800000001
SALE06188,LOB06095,2024-10-02,Processing Plant E,Direct Sale,1.39,64.26,14.1,9.3,Cash,East Jennifer,1,89.3214,66.9145098
SALE06189,LOB04924,2024-07-17,Local Distributor D,Auction,0.31,61.62,17.85,14.9,Net 30,Lake Jonathanmouth,1,19.1022,-1.5940278000000014
SALE06190,LOB08560,2025-03-28,Processing Plant E,Contract,1.11,35.34,48.05,10.3,Net 30,Riverabury,1,39.22740000000001,-12.863022199999989
SALE06191,LOB07623,2025-05-02,Restaurant Chain B,Auction,0.96,32.82,48.27,11.5,Net 15,Derrickfurt,1,31.507199999999997,-20.386128000000006
SALE06192,LOB00414,2025-02-02,Processing Plant E,Contract,0.43,41.98,23.45,7.1,Net 15,East James,5,18.051399999999997,-6.680249400000002
SALE06193,LOB03827,2025-04-15,Processing Plant E,Contract,1.24,52.37,48.36,11.7,Cash,New Shawnside,5,64.9388,8.9809604
SALE06194,LOB03597,2024-12-29,Local Distributor D,Online Platform,1.02,82.38,38.54,10.3,Cash,West Richard,3,84.02759999999999,36.83275719999999
SALE06195,LOB00095,2024-06-22,Export Company C,Auction,1.08,40.56,14.24,6.8,Net 30,North Williamberg,4,43.80480000000001,26.586073600000006
SALE06196,LOB09450,2024-06-14,Export Company C,Online Platform,0.68,75.75,40.06,6.9,Cash,Stephenhaven,3,51.510000000000005,7.895810000000003
SALE06197,LOB07101,2025-06-01,Local Distributor D,Contract,0.47,60.24,26.53,5.1,Net 30,East Josephville,1,28.3128,0.33884719999999824
SALE06198,LOB07337,2024-06-08,Restaurant Chain B,Online Platform,0.4,81.35,10.52,6.7,Cash,Hallhaven,3,32.54,19.83982
SALE06199,LOB00541,2024-08-25,Processing Plant E,Contract,1.02,35.32,14.16,6.1,Net 15,Lake Ronald,1,36.0264,19.668789600000004
SALE06200,LOB05811,2025-02-02,Processing Plant E,Direct Sale,0.26,53.39,35.69,13.4,COD,Hermanstad,5,13.881400000000001,-23.668707599999998
SALE06201,LOB05756,2024-11-16,Restaurant Chain B,Online Platform,0.8,65.42,37.41,6.7,COD,Liuton,1,52.336000000000006,11.419488000000008
SALE06202,LOB03367,2025-05-06,Seafood Market A,Online Platform,0.4,74.17,25.96,11.5,COD,Megantown,3,29.668000000000003,0.2961800000000019
SALE06203,LOB05908,2024-08-24,Local Distributor D,Direct Sale,0.43,74.78,39.53,8.1,Net 15,East Maria,3,32.1554,-9.9791874
SALE06204,LOB07601,2025-05-13,Export Company C,Auction,0.3,74.43,12.57,8.9,COD,West Janet,5,22.329,7.771719
SALE06205,LOB07880,2025-04-17,Processing Plant E,Online Platform,1.17,45.58,44.33,11.5,Cash,Lauraland,2,53.328599999999994,2.865810999999997
SALE06206,LOB07223,2025-05-29,Seafood Market A,Contract,0.7,67.41,13.27,8.7,Net 30,Thomasview,4,47.187,29.811731
SALE06207,LOB05410,2025-02-15,Export Company C,Auction,0.53,41.48,32.18,5.3,Net 15,Port Tinastad,4,21.9844,-11.360773199999999
SALE06208,LOB05822,2024-06-25,Restaurant Chain B,Online Platform,0.55,81.46,34.09,12.6,Net 30,Patrickberg,2,44.803,5.067821999999994
SALE06209,LOB02735,2025-02-01,Export Company C,Contract,0.36,48.36,28.32,11.8,Cash,Sarahtown,1,17.409599999999998,-12.964732800000004
SALE06210,LOB04053,2024-07-04,Restaurant Chain B,Online Platform,1.21,55.65,36.58,12.5,Cash,Lake Edward,4,67.3365,22.339437500000003
SALE06211,LOB03728,2024-10-20,Seafood Market A,Auction,1.12,89.25,16.87,14.8,Cash,Lake Zachary,2,99.96000000000001,68.29592
SALE06212,LOB05445,2025-06-01,Processing Plant E,Contract,1.45,48.44,30.51,6.0,Cash,Patriciaview,1,70.238,35.51371999999999
SALE06213,LOB01173,2024-10-31,Seafood Market A,Contract,0.35,71.09,34.9,7.7,Cash,Sarafort,2,24.8815,-11.9343755
SALE06214,LOB00625,2024-12-12,Processing Plant E,Direct Sale,0.47,37.74,13.77,7.7,Net 30,Tranview,4,17.7378,2.6019894000000003
SALE06215,LOB09152,2024-11-23,Seafood Market A,Contract,0.53,50.21,14.42,12.9,COD,West Patricia,4,26.611300000000004,8.758442300000002
SALE06216,LOB04438,2024-10-20,Processing Plant E,Contract,1.24,56.98,6.04,10.6,COD,Millerberg,2,70.6552,57.12574879999999
SALE06217,LOB03008,2024-09-10,Seafood Market A,Auction,0.91,74.22,29.23,12.1,Net 30,Jamesfort,1,67.5402,30.137835799999998
SALE06218,LOB00425,2025-03-12,Export Company C,Auction,0.48,69.14,12.89,6.4,COD,Martinezbury,1,33.1872,18.1732192
SALE06219,LOB01038,2024-09-05,Restaurant Chain B,Direct Sale,0.77,36.54,36.41,5.3,Cash,Gutierrezmouth,3,28.1358,-9.765397399999998
SALE06220,LOB01664,2025-02-24,Export Company C,Direct Sale,0.49,62.67,40.73,12.1,Cash,North James,3,30.7083,-13.737404299999996
SALE06221,LOB03342,2025-01-26,Seafood Market A,Online Platform,0.82,31.84,37.75,10.2,Net 30,East Juliefort,4,26.1088,-14.304297600000002
SALE06222,LOB04150,2024-07-29,Local Distributor D,Online Platform,1.4,74.49,18.76,9.5,Cash,Bryantport,1,104.28599999999999,75.61882999999999
SALE06223,LOB00284,2025-02-16,Processing Plant E,Contract,0.32,49.76,41.94,13.7,Net 15,West Jasonfurt,3,15.9232,-28.198278399999996
SALE06224,LOB07225,2024-10-29,Processing Plant E,Direct Sale,0.53,88.22,40.82,14.5,COD,Solisbury,1,46.7566,-0.8431070000000007
SALE06225,LOB08550,2025-05-23,Processing Plant E,Auction,0.53,80.62,12.12,7.5,Cash,Port Cynthia,2,42.72860000000001,27.40395500000001
SALE06226,LOB06388,2025-04-05,Processing Plant E,Auction,0.46,86.1,34.97,13.0,Net 30,New Regina,3,39.606,-0.5127799999999976
SALE06227,LOB08157,2024-06-30,Seafood Market A,Online Platform,0.21,41.08,16.91,8.8,COD,Smithstad,3,8.6268,-9.042358400000001
SALE06228,LOB00335,2025-04-28,Processing Plant E,Auction,1.35,61.77,26.06,14.5,Net 30,Michaelshire,4,83.38950000000001,45.23802250000001
SALE06229,LOB00235,2025-03-26,Processing Plant E,Contract,1.39,80.02,47.43,6.5,Cash,Wallsmouth,1,111.22779999999999,56.56799299999999
SALE06230,LOB06142,2025-05-24,Seafood Market A,Contract,0.37,67.08,35.39,6.5,COD,Woodsberg,4,24.819599999999998,-12.183674000000003
SALE06231,LOB00927,2024-11-04,Seafood Market A,Direct Sale,1.28,68.01,31.1,6.0,Cash,Guerraland,1,87.0528,50.729632
SALE06232,LOB04661,2024-12-07,Local Distributor D,Contract,0.25,83.18,21.59,14.2,COD,Williamsview,2,20.795,-3.747889999999998
SALE06233,LOB06907,2025-04-29,Processing Plant E,Auction,1.45,56.4,28.43,9.7,COD,Michaelview,5,81.78,45.41734
SALE06234,LOB04663,2024-06-23,Restaurant Chain B,Auction,1.09,48.39,34.76,6.8,Net 30,East Robert,5,52.74510000000001,14.39843320000001
SALE06235,LOB08179,2024-12-26,Restaurant Chain B,Contract,0.54,74.46,15.85,14.1,Net 15,East Johnchester,5,40.2084,18.689015599999998
SALE06236,LOB08303,2025-01-01,Local Distributor D,Direct Sale,0.92,61.42,33.85,8.1,Cash,Kleinshire,4,56.506400000000006,18.079381600000005
SALE06237,LOB01003,2024-09-30,Restaurant Chain B,Online Platform,0.85,36.31,13.85,14.9,COD,South Matthewville,1,30.863500000000002,12.4148385
SALE06238,LOB05678,2024-10-28,Local Distributor D,Auction,0.91,54.53,40.06,7.8,Cash,New Justin,5,49.6223,5.6917606
SALE06239,LOB07691,2025-02-04,Seafood Market A,Online Platform,0.3,76.28,44.64,14.7,Net 15,Davisport,4,22.884,-25.119948
SALE06240,LOB01492,2025-04-11,Seafood Market A,Online Platform,1.1,30.66,48.99,10.1,Cash,West Michaelport,3,33.726000000000006,-18.670325999999996
SALE06241,LOB07775,2024-12-21,Restaurant Chain B,Auction,0.42,50.03,20.88,6.7,Net 30,Lake Tara,3,21.0126,-1.2752442000000002
SALE06242,LOB00624,2025-01-04,Restaurant Chain B,Contract,1.44,54.6,33.15,11.6,Net 15,Castrotown,5,78.624,36.353615999999995
SALE06243,LOB01373,2024-10-12,Export Company C,Auction,0.95,37.49,41.6,6.5,Net 30,Juanborough,5,35.6155,-8.299507500000004
SALE06244,LOB02528,2024-12-11,Local Distributor D,Contract,0.52,74.1,6.51,14.6,Cash,Rogertown,2,38.532,26.396327999999997
SALE06245,LOB09879,2025-01-17,Processing Plant E,Online Platform,1.31,74.61,46.35,6.0,Cash,Evanmouth,1,97.73910000000001,45.52475400000001
SALE06246,LOB09728,2025-03-27,Export Company C,Direct Sale,1.43,73.7,44.25,13.5,Net 30,New Sonya,3,105.391,46.91321500000001
SALE06247,LOB07145,2024-12-02,Seafood Market A,Direct Sale,0.47,41.16,31.31,5.0,Net 30,North Allenville,3,19.3452,-12.93206
SALE06248,LOB03608,2024-11-19,Seafood Market A,Contract,0.74,50.48,40.14,10.4,Net 30,Mathisville,5,37.355199999999996,-6.669740800000004
SALE06249,LOB07851,2024-06-19,Local Distributor D,Online Platform,0.31,30.78,16.47,14.1,COD,Coxshire,1,9.5418,-8.273593799999999
SALE06250,LOB09885,2025-05-07,Processing Plant E,Direct Sale,1.37,30.61,12.39,13.2,Net 30,Cooperview,3,41.935700000000004,24.010187600000002
SALE06251,LOB09680,2024-12-21,Export Company C,Direct Sale,1.33,36.99,34.0,8.4,COD,West John,3,49.19670000000001,11.064177200000007
SALE06252,LOB08773,2025-01-30,Local Distributor D,Contract,0.54,35.68,33.42,5.5,Net 15,Vanessashire,2,19.267200000000003,-15.212496
SALE06253,LOB06117,2025-05-14,Processing Plant E,Contract,0.51,47.34,28.09,10.9,COD,Vincenttown,3,24.143400000000003,-6.578230599999997
SALE06254,LOB04476,2024-10-07,Restaurant Chain B,Online Platform,0.31,77.85,44.73,14.0,COD,Lake Brittany,5,24.133499999999998,-23.975189999999998
SALE06255,LOB03922,2024-07-09,Restaurant Chain B,Contract,0.6,43.91,19.36,9.9,COD,West Amandafort,2,26.345999999999997,4.377745999999997
SALE06256,LOB06539,2024-08-28,Export Company C,Auction,0.77,82.62,10.8,8.7,Cash,Westtown,5,63.6174,47.28268620000001
SALE06257,LOB05434,2024-12-23,Seafood Market A,Online Platform,0.28,40.43,8.41,8.4,COD,Jesusport,1,11.320400000000001,1.9594864000000007
SALE06258,LOB08173,2024-10-06,Seafood Market A,Contract,0.39,81.07,14.1,14.6,Net 30,West Barryfurt,4,31.6173,12.9011742
SALE06259,LOB02402,2024-11-02,Restaurant Chain B,Direct Sale,0.86,43.0,21.11,13.4,COD,North Jeremyburgh,2,36.98,10.914679999999997
SALE06260,LOB03763,2025-05-04,Export Company C,Online Platform,1.22,71.93,30.4,7.9,Cash,Stacyfurt,2,87.75460000000001,50.42198660000001
SALE06261,LOB09659,2024-11-12,Restaurant Chain B,Online Platform,1.32,61.61,48.13,14.4,Cash,Ayalaport,4,81.32520000000001,21.484371200000005
SALE06262,LOB02908,2024-10-01,Processing Plant E,Contract,1.5,81.71,44.99,10.2,Net 30,Robertsonville,3,122.565,65.07336999999998
SALE06263,LOB09500,2024-09-07,Local Distributor D,Auction,1.28,32.52,19.3,5.7,Net 15,South Calvinmouth,1,41.625600000000006,19.952940800000004
SALE06264,LOB07875,2024-10-11,Local Distributor D,Direct Sale,1.12,31.4,31.53,9.5,Net 15,Port Pamela,5,35.168,0.2970399999999982
SALE06265,LOB08612,2025-03-08,Local Distributor D,Online Platform,1.46,71.02,8.15,6.2,COD,Frosthaven,4,103.68919999999999,89.11046959999999
SALE06266,LOB09634,2025-01-18,Restaurant Chain B,Contract,1.04,63.12,8.55,14.0,COD,Lake Davidstad,4,65.6448,47.904528000000006
SALE06267,LOB06625,2025-02-18,Seafood Market A,Contract,0.8,79.47,24.37,13.4,Cash,East Mitchell,1,63.576,30.686816
SALE06268,LOB08780,2024-12-05,Export Company C,Online Platform,0.76,83.74,47.23,14.9,Cash,Amandashire,5,63.642399999999995,6.929682399999999
SALE06269,LOB05651,2024-07-12,Restaurant Chain B,Auction,0.99,80.74,40.57,7.8,Cash,Natashaside,3,79.9326,33.127857199999994
SALE06270,LOB01684,2024-08-04,Export Company C,Contract,0.43,69.09,38.61,5.2,Cash,Grossport,5,29.7087,-10.446152399999999
SALE06271,LOB02532,2024-08-29,Seafood Market A,Auction,1.15,64.7,29.2,14.7,Net 30,Colemanmouth,2,74.405,34.267465
SALE06272,LOB05510,2025-02-10,Processing Plant E,Online Platform,1.25,70.69,9.02,13.6,Net 30,Port Ronaldville,3,88.3625,67.3252
SALE06273,LOB02178,2024-06-06,Processing Plant E,Contract,1.47,87.9,42.49,10.6,Net 15,Torresmouth,5,129.213,73.02642199999998
SALE06274,LOB01505,2025-03-02,Export Company C,Direct Sale,0.33,39.75,21.51,12.6,Net 30,Evansport,2,13.117500000000001,-10.045305
SALE06275,LOB08514,2024-07-21,Processing Plant E,Online Platform,0.5,47.02,48.76,9.8,Net 30,Thompsonchester,2,23.51,-27.553979999999996
SALE06276,LOB00859,2024-10-05,Seafood Market A,Online Platform,1.09,38.77,5.35,10.0,Cash,North Jennifer,2,42.2593,32.683370000000004
SALE06277,LOB05939,2025-05-17,Local Distributor D,Online Platform,0.79,80.01,29.95,12.7,Cash,Hofurt,1,63.20790000000001,25.230496700000003
SALE06278,LOB06155,2025-01-15,Restaurant Chain B,Auction,0.65,32.98,36.15,8.1,COD,West Eric,5,21.436999999999998,-16.449397
SALE06279,LOB08925,2024-08-23,Export Company C,Direct Sale,0.68,47.92,25.2,8.3,COD,Port Bethland,2,32.58560000000001,4.680995200000007
SALE06280,LOB05136,2024-12-15,Processing Plant E,Contract,1.44,64.19,46.83,13.5,Net 30,South Davidfort,2,92.4336,33.125064
SALE06281,LOB07486,2024-12-16,Local Distributor D,Auction,0.83,45.75,13.02,14.8,COD,New Lindsayberg,1,37.9725,19.332569999999997
SALE06282,LOB03009,2024-06-27,Local Distributor D,Direct Sale,1.42,53.91,37.71,12.9,Net 15,Mitchellbury,1,76.55219999999998,28.966966199999987
SALE06283,LOB06535,2025-03-05,Local Distributor D,Direct Sale,0.29,75.27,16.97,5.7,Net 15,South Rick,1,21.8283,3.6140869
SALE06284,LOB02664,2025-06-02,Seafood Market A,Contract,1.44,54.26,40.07,11.1,Cash,Lake Johnfort,4,78.1344,29.3914816
SALE06285,LOB08969,2024-11-05,Export Company C,Direct Sale,0.97,83.12,43.45,9.3,COD,Powellborough,3,80.6264,29.6781448
SALE06286,LOB04613,2024-07-18,Export Company C,Auction,1.35,67.48,38.83,11.9,COD,Teresatown,1,91.09800000000001,41.42733800000001
SALE06287,LOB04558,2025-02-09,Processing Plant E,Direct Sale,1.31,37.6,25.01,11.8,COD,East Nicole,4,49.25600000000001,18.433792000000004
SALE06288,LOB06998,2024-11-21,Restaurant Chain B,Contract,1.23,58.67,31.56,14.9,Cash,Port Brandonville,5,72.1641,29.851649100000003
SALE06289,LOB03333,2025-05-18,Processing Plant E,Direct Sale,1.21,76.03,9.66,13.8,COD,Shelleybury,3,91.9963,69.64081060000001
SALE06290,LOB00689,2025-01-01,Restaurant Chain B,Auction,0.4,40.72,10.78,9.6,Cash,Ayalaport,5,16.288,3.944352000000001
SALE06291,LOB05608,2024-06-23,Export Company C,Auction,1.35,34.29,12.32,8.0,Net 15,Michelefurt,3,46.2915,30.26818
SALE06292,LOB01301,2024-09-28,Export Company C,Direct Sale,0.91,85.1,21.02,14.3,Cash,West Jacqueline,2,77.441,45.346937000000004
SALE06293,LOB02301,2024-07-01,Seafood Market A,Online Platform,0.27,70.25,30.66,7.5,Net 30,New Adam,3,18.9675,-13.115062499999999
SALE06294,LOB05778,2025-05-05,Seafood Market A,Contract,0.32,69.29,19.01,6.3,Net 15,Markview,5,22.172800000000002,1.7659136000000004
SALE06295,LOB09991,2024-11-29,Processing Plant E,Contract,1.31,34.63,41.84,13.0,Net 15,East Stephen,5,45.365300000000005,-2.3721889999999988
SALE06296,LOB07126,2024-08-27,Restaurant Chain B,Direct Sale,1.37,58.78,36.42,8.9,Net 15,Port Paulstad,5,80.52860000000001,36.94155460000001
SALE06297,LOB04830,2025-02-02,Seafood Market A,Online Platform,0.86,44.1,33.97,12.3,COD,Alyssamouth,2,37.926,-0.7088979999999978
SALE06298,LOB00461,2024-07-17,Restaurant Chain B,Auction,0.49,80.54,37.4,12.3,Net 30,South Michaelland,2,39.464600000000004,-2.7895457999999946
SALE06299,LOB05627,2025-05-12,Export Company C,Direct Sale,1.11,83.77,38.69,13.6,Net 30,Wheelerburgh,1,92.9847,41.648780800000004
SALE06300,LOB00542,2024-10-12,Seafood Market A,Direct Sale,1.08,67.5,5.45,14.3,Net 30,South Michaelborough,3,72.9,57.0253
SALE06301,LOB00385,2025-03-15,Export Company C,Direct Sale,0.64,74.67,33.08,7.2,Cash,Hannachester,3,47.7888,11.268006400000004
SALE06302,LOB05139,2025-05-24,Restaurant Chain B,Contract,0.51,45.27,16.26,5.1,Net 15,Reidstad,5,23.0877,5.6502273
SALE06303,LOB00447,2024-09-01,Local Distributor D,Contract,1.38,47.93,14.73,10.0,Net 30,Robertstad,5,66.1434,44.79906
SALE06304,LOB06386,2024-10-11,Restaurant Chain B,Contract,1.13,56.01,29.96,10.8,Net 30,Williamview,2,63.29129999999999,26.495839599999993
SALE06305,LOB00750,2024-09-05,Restaurant Chain B,Contract,1.04,79.37,14.39,5.6,Net 30,Port Keith,5,82.54480000000001,63.53229120000001
SALE06306,LOB01406,2025-01-23,Restaurant Chain B,Contract,0.65,44.42,38.91,10.0,COD,Burnsfurt,3,28.873,-12.924299999999995
SALE06307,LOB07550,2024-10-29,Processing Plant E,Contract,0.62,76.14,46.51,11.8,COD,North Christy,1,47.2068,-4.873602399999998
SALE06308,LOB06569,2025-03-07,Local Distributor D,Direct Sale,0.23,37.66,30.48,9.0,Cash,Michelleville,4,8.6618,-22.597762
SALE06309,LOB03204,2024-12-29,Processing Plant E,Online Platform,1.25,41.21,24.79,13.7,Cash,New Keithhaven,1,51.5125,19.665287500000005
SALE06310,LOB04681,2025-05-15,Processing Plant E,Contract,0.48,42.53,23.46,8.9,COD,Nicholashaven,2,20.4144,-4.862481600000001
SALE06311,LOB09569,2024-09-13,Local Distributor D,Contract,0.31,80.79,26.9,9.9,Net 15,Orozcoville,5,25.044900000000002,-4.334545099999997
SALE06312,LOB07299,2025-06-01,Restaurant Chain B,Direct Sale,0.4,61.56,27.21,6.8,Net 30,Williamsfort,4,24.624000000000002,-4.260431999999999
SALE06313,LOB03863,2025-02-11,Export Company C,Contract,1.19,71.67,31.98,12.0,Net 15,West Rebecca,2,85.2873,43.072824
SALE06314,LOB02368,2024-12-20,Processing Plant E,Auction,0.66,89.41,41.11,8.4,Net 30,South Meghan,2,59.010600000000004,12.943709600000004
SALE06315,LOB01542,2024-08-23,Export Company C,Auction,0.6,33.95,16.95,11.3,Net 15,North Paige,3,20.37,1.1181900000000016
SALE06316,LOB06645,2024-08-18,Restaurant Chain B,Online Platform,0.81,80.79,48.46,6.7,Cash,East Robertton,1,65.43990000000001,12.595426700000008
SALE06317,LOB04100,2024-08-22,Processing Plant E,Auction,0.86,79.27,6.52,9.1,Net 30,North Lisa,3,68.17219999999999,55.448529799999996
