goat_id,production_date,morning_production_liters,evening_production_liters,milk_quality_grade,fat_content_percent,price_per_liter,total_production_liters
GT3843,2025-05-23,1.65,0.84,B,5.26,5.21,2.4899999999999998
GT3843,2025-05-22,0.74,0.36,B,4.02,4.2,1.1
GT3843,2025-05-21,2.55,1.47,B,4.56,5.07,4.02
GT3843,2025-05-20,2.0,2.23,B,3.1,4.43,4.23
GT3843,2025-05-19,1.71,0.86,C,4.73,3.88,2.57
GT3843,2025-05-18,1.35,1.78,A,5.28,3.14,3.13
GT3843,2025-05-17,0.55,1.51,A,3.99,3.35,2.06
GT3843,2025-05-16,1.09,1.64,A,4.97,4.49,2.73
GT3843,2025-05-15,2.86,1.4,B,4.17,5.2,4.26
GT3843,2025-05-14,1.47,0.31,C,4.21,3.41,1.78
GT3843,2025-05-13,2.6,0.5,C,5.44,5.4,3.1
GT3843,2025-05-12,2.51,0.53,C,3.84,5.31,3.04
GT3843,2025-05-11,2.0,1.66,B,3.02,4.95,3.66
GT3843,2025-05-10,0.57,0.82,A,3.91,4.36,1.39
GT3843,2025-05-09,1.41,2.19,C,4.44,3.85,3.5999999999999996
GT3843,2025-05-08,2.83,1.84,A,3.45,5.86,4.67
GT3843,2025-05-07,2.77,0.41,B,5.1,4.61,3.18
GT3843,2025-05-06,1.81,1.32,B,3.38,3.42,3.13
GT6369,2025-06-04,0.71,1.07,A,4.72,4.57,1.78
GT6369,2025-06-03,2.26,1.6,B,5.12,5.2,3.86
GT6369,2025-06-02,2.94,2.4,C,3.65,5.7,5.34
GT6369,2025-06-01,1.66,2.04,B,3.62,3.69,3.7
GT6369,2025-05-31,0.74,0.59,A,5.45,3.41,1.33
GT6369,2025-05-30,0.86,1.11,A,5.21,5.88,1.9700000000000002
GT6369,2025-05-29,2.78,0.56,B,4.46,4.96,3.34
GT6369,2025-05-28,1.26,2.06,C,3.26,3.45,3.3200000000000003
GT6369,2025-05-27,0.65,1.01,A,3.06,4.77,1.6600000000000001
GT6369,2025-05-26,2.53,0.5,B,4.25,3.86,3.03
GT6369,2025-05-25,1.89,1.65,C,4.64,4.51,3.54
GT6369,2025-05-24,1.95,2.29,B,5.49,4.12,4.24
GT6369,2025-05-23,1.24,1.38,A,3.62,3.33,2.62
GT6369,2025-05-22,2.06,1.81,C,3.23,5.8,3.87
GT6369,2025-05-21,1.42,2.34,B,3.54,4.15,3.76
GT6369,2025-05-20,2.5,0.32,A,4.65,4.29,2.82
GT6369,2025-05-19,2.78,1.41,A,3.99,3.7,4.1899999999999995
GT6369,2025-05-18,2.07,2.14,C,3.95,4.16,4.21
GT6369,2025-05-17,2.97,0.7,C,5.06,3.39,3.67
GT6369,2025-05-16,1.82,1.4,A,3.43,4.86,3.2199999999999998
GT6369,2025-05-15,2.09,2.22,C,4.98,5.12,4.3100000000000005
GT6369,2025-05-14,2.99,2.24,C,4.5,3.88,5.23
GT6369,2025-05-13,0.61,0.8,B,5.32,5.03,1.4100000000000001
GT6369,2025-05-12,0.63,1.74,C,5.38,5.39,2.37
GT6369,2025-05-11,2.62,1.37,A,4.5,3.68,3.99
GT6369,2025-05-10,1.63,1.96,C,5.3,3.76,3.59
GT6369,2025-05-09,2.98,1.99,A,4.89,5.83,4.97
GT6369,2025-05-08,2.03,1.28,B,4.45,5.98,3.3099999999999996
GT6369,2025-05-07,2.19,1.68,B,4.16,5.22,3.87
GT6369,2025-05-06,0.82,0.45,A,4.58,5.34,1.27
GT8243,2025-06-04,0.5,1.46,B,3.09,3.74,1.96
GT8243,2025-06-03,1.54,1.78,A,4.57,4.48,3.3200000000000003
GT8243,2025-06-02,0.97,1.57,B,4.9,5.56,2.54
GT8243,2025-06-01,2.78,1.12,C,4.89,3.96,3.9
GT8243,2025-05-31,2.65,2.17,B,5.25,5.71,4.82
GT8243,2025-05-30,0.99,0.34,A,4.97,4.11,1.33
GT8243,2025-05-29,2.08,2.09,A,4.57,3.07,4.17
GT8243,2025-05-28,0.76,1.56,A,4.98,5.56,2.3200000000000003
GT8243,2025-05-27,1.66,0.55,C,4.15,3.86,2.21
GT8243,2025-05-26,1.83,1.72,C,4.74,5.47,3.55
GT8243,2025-05-25,0.86,1.81,A,5.06,4.2,2.67
GT8243,2025-05-24,2.28,0.68,C,3.03,5.01,2.96
GT8243,2025-05-23,1.37,1.71,A,5.31,3.6,3.08
GT8243,2025-05-22,1.28,2.0,A,4.34,4.82,3.2800000000000002
GT8243,2025-05-21,1.28,1.96,A,5.01,4.33,3.24
GT8243,2025-05-20,2.48,0.58,B,4.16,3.33,3.06
GT8243,2025-05-19,2.14,1.36,B,4.94,5.06,3.5
GT8243,2025-05-18,0.86,0.74,C,3.49,3.31,1.6
GT8243,2025-05-17,1.45,1.36,B,4.88,5.27,2.81
GT8243,2025-05-16,1.51,1.58,A,3.42,3.2,3.09
GT8243,2025-05-15,0.53,0.89,B,3.72,3.28,1.42
GT8243,2025-05-14,1.12,1.54,C,5.03,5.09,2.66
GT8243,2025-05-13,2.23,0.95,A,4.72,3.4,3.1799999999999997
GT8243,2025-05-12,0.56,1.61,C,5.09,3.5,2.17
GT8243,2025-05-11,2.3,1.73,B,3.91,5.32,4.029999999999999
GT8243,2025-05-10,2.74,2.14,A,4.82,5.35,4.880000000000001
GT8243,2025-05-09,1.31,1.78,B,3.98,5.35,3.09
GT8243,2025-05-08,1.88,0.36,A,3.57,5.3,2.2399999999999998
GT8243,2025-05-07,1.66,1.12,B,4.57,3.14,2.7800000000000002
GT8243,2025-05-06,0.7,1.47,B,3.35,5.74,2.17
GT7072,2025-06-04,2.2,0.58,B,4.94,5.94,2.7800000000000002
GT7072,2025-06-03,1.78,2.41,A,3.82,5.36,4.19
GT7072,2025-06-02,2.57,0.72,C,3.26,3.11,3.29
GT7072,2025-06-01,2.55,2.29,A,3.6,5.9,4.84
GT7072,2025-05-31,1.38,0.78,A,3.68,3.78,2.16
GT7072,2025-05-30,1.71,2.07,C,4.49,5.26,3.78
GT7072,2025-05-29,2.9,2.18,B,4.95,4.3,5.08
GT7072,2025-05-28,1.63,0.67,C,3.44,3.91,2.3
GT7072,2025-05-27,2.65,1.57,B,4.43,3.3,4.22
GT7072,2025-05-26,2.84,0.53,A,4.35,4.8,3.37
GT7072,2025-05-25,0.68,2.48,C,3.95,4.6,3.16
GT7072,2025-05-24,2.36,0.94,C,5.33,3.43,3.3
GT7072,2025-05-23,0.55,0.75,C,5.01,5.16,1.3
GT7072,2025-05-22,0.54,1.58,A,4.18,5.6,2.12
GT7072,2025-05-21,1.85,1.03,A,3.59,5.67,2.88
GT7072,2025-05-20,2.43,2.16,B,4.63,5.98,4.59
GT7072,2025-05-19,2.48,2.15,C,5.42,3.16,4.63
GT7072,2025-05-18,2.14,2.47,A,4.49,5.44,4.61
GT7072,2025-05-17,0.5,1.37,A,5.08,3.54,1.87
GT7072,2025-05-16,0.61,1.77,A,4.89,5.21,2.38
GT7072,2025-05-15,0.99,2.32,C,3.9,3.42,3.3099999999999996
GT7072,2025-05-14,2.43,1.21,A,3.88,3.97,3.64
GT7072,2025-05-13,1.8,1.79,B,3.62,5.23,3.59
GT7072,2025-05-12,1.23,1.14,C,5.06,4.36,2.37
GT7072,2025-05-11,1.01,2.08,A,3.42,5.28,3.09
GT7072,2025-05-10,0.83,0.63,C,4.6,5.21,1.46
GT7072,2025-05-09,1.38,1.0,C,3.39,5.27,2.38
GT7072,2025-05-08,2.72,1.57,C,5.08,4.67,4.29
GT7072,2025-05-07,1.29,0.3,B,3.54,5.39,1.59
GT7072,2025-05-06,1.61,1.15,C,4.98,3.19,2.76
GT9795,2025-06-04,2.65,1.61,A,5.03,4.73,4.26
GT9795,2025-06-03,0.98,0.51,A,4.32,3.56,1.49
GT9795,2025-06-02,0.9,1.31,C,3.68,4.73,2.21
GT9795,2025-06-01,2.69,2.02,A,4.91,3.13,4.71
GT9795,2025-05-31,1.38,1.79,A,3.75,4.62,3.17
GT9795,2025-05-30,0.92,0.64,C,4.46,3.35,1.56
GT9795,2025-05-29,1.95,0.63,C,4.97,3.09,2.58
GT9795,2025-05-28,2.42,2.49,B,5.35,4.52,4.91
GT9795,2025-05-27,1.17,1.35,B,5.17,3.81,2.52
GT9795,2025-05-26,0.84,1.77,B,3.98,5.77,2.61
GT9795,2025-05-25,2.21,0.58,C,3.03,3.83,2.79
GT9795,2025-05-24,2.59,1.73,B,5.13,5.4,4.32
GT9795,2025-05-23,1.37,0.62,C,3.3,5.44,1.9900000000000002
GT9795,2025-05-22,1.16,1.55,C,3.75,4.13,2.71
GT9795,2025-05-21,1.75,1.9,B,5.09,3.76,3.65
GT9795,2025-05-20,1.77,0.82,B,4.41,5.39,2.59
GT9795,2025-05-19,0.53,1.08,A,4.08,3.96,1.61
GT9795,2025-05-18,1.63,0.47,C,3.57,3.88,2.0999999999999996
GT9795,2025-05-17,2.06,0.6,B,5.3,5.52,2.66
GT9795,2025-05-16,0.83,2.3,C,3.48,5.57,3.13
GT9795,2025-05-15,1.99,1.21,A,3.73,3.96,3.2
GT9795,2025-05-14,1.17,2.45,C,3.26,3.58,3.62
GT9795,2025-05-13,1.11,1.07,B,5.35,4.69,2.18
GT9795,2025-05-12,0.7,2.2,A,4.18,5.99,2.9000000000000004
GT9795,2025-05-11,0.67,2.01,B,3.79,5.13,2.6799999999999997
GT9795,2025-05-10,1.24,1.74,B,5.24,3.45,2.98
GT9795,2025-05-09,2.45,0.47,B,3.9,3.03,2.92
GT9795,2025-05-08,2.49,1.39,C,5.35,5.63,3.88
GT9795,2025-05-07,2.37,2.34,B,5.29,3.75,4.71
GT9795,2025-05-06,1.72,0.61,B,4.19,3.19,2.33
GT1840,2025-06-04,0.83,1.24,C,4.73,3.7,2.07
GT1840,2025-06-03,2.61,1.79,A,4.29,5.8,4.4
GT1840,2025-06-02,1.15,1.88,A,3.26,5.13,3.03
GT1840,2025-06-01,1.08,1.14,B,4.76,5.8,2.2199999999999998
GT1840,2025-05-31,0.5,1.58,C,3.23,4.77,2.08
GT1840,2025-05-30,2.22,0.73,B,3.25,5.04,2.95
GT1840,2025-05-29,2.23,2.02,C,5.19,5.08,4.25
GT1840,2025-05-28,0.58,0.84,C,3.18,5.47,1.42
GT1840,2025-05-27,0.89,1.99,A,5.27,4.5,2.88
GT1840,2025-05-26,1.25,1.69,A,4.1,5.54,2.94
GT1840,2025-05-25,2.53,1.02,C,3.58,4.32,3.55
GT1840,2025-05-24,0.66,1.47,C,3.2,5.22,2.13
GT1840,2025-05-23,0.59,1.37,B,3.75,4.61,1.96
GT1840,2025-05-22,1.52,0.63,C,5.4,3.02,2.15
GT1840,2025-05-21,2.42,2.33,A,4.58,4.29,4.75
GT1840,2025-05-20,2.72,1.87,C,3.1,3.32,4.59
GT1840,2025-05-19,1.07,2.18,C,5.19,4.96,3.25
GT1840,2025-05-18,0.6,1.08,A,4.65,5.25,1.6800000000000002
GT1840,2025-05-17,2.78,2.15,A,3.96,3.95,4.93
GT1840,2025-05-16,2.49,0.69,A,3.37,4.37,3.18
GT1840,2025-05-15,2.63,0.62,C,5.45,4.77,3.25
GT1840,2025-05-14,2.26,0.72,C,3.81,4.78,2.9799999999999995
GT1840,2025-05-13,1.53,0.63,C,5.33,4.75,2.16
GT1840,2025-05-12,1.34,2.32,C,3.9,4.13,3.66
GT1840,2025-05-11,1.99,1.36,A,3.18,3.69,3.35
GT1840,2025-05-10,1.15,2.17,C,3.11,5.23,3.32
GT1840,2025-05-09,1.51,0.9,C,5.24,3.91,2.41
GT1840,2025-05-08,0.83,2.47,A,3.68,3.68,3.3000000000000003
GT1840,2025-05-07,2.0,2.0,A,4.62,5.88,4.0
GT1840,2025-05-06,2.6,1.47,C,4.61,5.32,4.07
GT2245,2025-06-04,0.68,1.76,C,5.01,4.18,2.44
GT2245,2025-06-03,2.22,1.77,C,3.19,3.01,3.99
GT2245,2025-06-02,0.5,0.73,C,4.42,5.04,1.23
GT2245,2025-06-01,0.6,0.4,C,5.13,5.38,1.0
GT2245,2025-05-31,2.55,0.78,A,5.08,3.13,3.33
GT2245,2025-05-30,0.83,2.14,A,4.44,5.28,2.97
GT2245,2025-05-29,2.17,0.55,B,5.13,4.98,2.7199999999999998
GT2245,2025-05-28,1.47,1.01,C,3.22,4.77,2.48
GT2245,2025-05-27,2.08,1.57,C,3.55,3.97,3.6500000000000004
GT2245,2025-05-26,2.89,1.89,A,4.06,4.55,4.78
GT2245,2025-05-25,2.8,0.55,B,5.33,5.3,3.3499999999999996
GT2245,2025-05-24,0.76,1.99,C,4.81,4.05,2.75
GT2245,2025-05-23,0.59,1.02,C,5.28,4.0,1.6099999999999999
GT2245,2025-05-22,1.72,0.83,B,5.06,3.48,2.55
GT2245,2025-05-21,2.52,0.89,B,3.92,5.0,3.41
GT2245,2025-05-20,1.39,0.55,C,4.71,5.47,1.94
GT2245,2025-05-19,2.05,0.76,C,3.67,3.74,2.8099999999999996
GT2245,2025-05-18,1.95,1.12,C,4.86,4.3,3.0700000000000003
GT2245,2025-05-17,1.87,1.94,A,3.28,4.57,3.81
GT2245,2025-05-16,2.78,2.44,B,4.89,4.61,5.22
GT2245,2025-05-15,1.97,2.16,A,4.87,3.05,4.13
GT2245,2025-05-14,1.82,2.29,C,4.99,5.72,4.11
GT2245,2025-05-13,2.86,1.18,B,4.39,4.12,4.04
GT2245,2025-05-12,2.34,0.62,B,4.04,3.75,2.96
GT2245,2025-05-11,2.32,2.31,B,3.62,5.12,4.63
GT2245,2025-05-10,1.28,0.89,A,5.33,4.04,2.17
GT2245,2025-05-09,1.26,2.21,A,4.4,3.74,3.4699999999999998
GT2245,2025-05-08,1.88,2.45,B,5.07,3.45,4.33
GT2245,2025-05-07,1.03,1.26,B,4.04,4.02,2.29
GT2245,2025-05-06,2.54,0.77,A,3.11,3.02,3.31
GT3692,2025-06-04,1.75,2.07,C,5.37,5.02,3.82
GT3692,2025-06-03,1.31,0.5,B,4.82,5.82,1.81
GT3692,2025-06-02,1.76,0.47,B,4.84,4.22,2.23
GT3692,2025-06-01,1.63,1.89,C,4.74,5.87,3.5199999999999996
GT3692,2025-05-31,1.19,2.03,C,5.26,3.09,3.2199999999999998
GT3692,2025-05-30,0.5,1.81,B,5.21,4.71,2.31
GT3692,2025-05-29,2.88,2.18,A,3.19,3.6,5.0600000000000005
GT3692,2025-05-28,0.9,0.5,A,4.47,5.36,1.4
GT3692,2025-05-27,0.96,0.92,B,3.35,5.56,1.88
GT3692,2025-05-26,0.85,2.4,C,4.69,4.67,3.25
GT3692,2025-05-25,1.12,1.07,C,4.51,3.52,2.1900000000000004
GT3692,2025-05-24,2.45,2.38,A,4.57,5.01,4.83
GT3692,2025-05-23,0.54,2.43,B,4.3,3.09,2.97
GT3692,2025-05-22,2.17,1.22,C,3.54,3.54,3.3899999999999997
GT3692,2025-05-21,1.97,1.79,B,4.41,3.59,3.76
GT3692,2025-05-20,2.13,2.23,C,3.01,4.3,4.359999999999999
GT3692,2025-05-19,1.89,2.09,C,4.03,4.23,3.9799999999999995
GT3692,2025-05-18,1.38,1.89,A,3.34,3.13,3.2699999999999996
GT3692,2025-05-17,1.75,0.65,C,5.12,4.67,2.4
GT3692,2025-05-16,1.37,1.3,B,4.92,4.51,2.67
GT3692,2025-05-15,1.93,1.54,B,3.0,4.07,3.4699999999999998
GT3692,2025-05-14,1.6,2.22,A,5.43,5.74,3.8200000000000003
GT3692,2025-05-13,2.44,0.97,C,4.52,4.51,3.41
GT3692,2025-05-12,1.98,1.09,A,3.73,3.02,3.0700000000000003
GT3692,2025-05-11,0.81,0.46,B,3.31,5.38,1.27
GT3692,2025-05-10,2.9,2.34,A,3.43,3.62,5.24
GT3692,2025-05-09,1.47,0.54,B,3.1,4.47,2.01
GT3692,2025-05-08,2.62,2.05,A,4.97,5.03,4.67
GT3692,2025-05-07,0.87,1.39,C,5.07,4.37,2.26
GT3692,2025-05-06,1.03,1.5,B,3.84,3.46,2.5300000000000002
GT5840,2025-06-04,1.96,1.69,B,3.03,5.86,3.65
GT5840,2025-06-03,0.94,1.63,A,5.31,5.4,2.57
GT5840,2025-06-02,1.82,0.8,A,3.81,5.49,2.62
GT5840,2025-06-01,1.25,1.75,C,5.24,5.88,3.0
GT5840,2025-05-31,1.38,1.85,B,4.8,5.42,3.23
GT5840,2025-05-30,0.73,1.83,C,3.32,3.27,2.56
GT5840,2025-05-29,1.54,1.95,A,4.69,3.7,3.49
GT5840,2025-05-28,2.87,1.44,A,4.58,5.87,4.3100000000000005
GT5840,2025-05-27,2.77,1.42,C,4.94,5.58,4.1899999999999995
GT5840,2025-05-26,0.69,0.61,C,4.46,4.37,1.2999999999999998
GT5840,2025-05-25,1.27,0.33,B,3.93,5.94,1.6
GT5840,2025-05-24,2.84,0.46,C,4.58,3.24,3.3
GT5840,2025-05-23,0.58,0.97,A,4.38,5.08,1.5499999999999998
GT5840,2025-05-22,0.56,1.97,B,3.41,4.37,2.5300000000000002
GT5840,2025-05-21,2.68,2.5,B,3.29,3.77,5.18
GT5840,2025-05-20,0.59,0.42,B,5.01,3.04,1.01
GT5840,2025-05-19,2.49,0.44,C,3.51,3.1,2.93
GT5840,2025-05-18,1.28,1.01,A,5.31,5.0,2.29
GT5840,2025-05-17,2.54,0.59,C,4.95,3.88,3.13
GT5840,2025-05-16,2.29,0.68,C,5.3,4.08,2.97
GT5840,2025-05-15,0.7,0.8,B,3.92,5.53,1.5
GT5840,2025-05-14,1.04,1.07,C,5.37,4.17,2.1100000000000003
GT5840,2025-05-13,2.6,1.21,A,5.27,4.83,3.81
GT5840,2025-05-12,1.47,2.02,C,3.57,4.61,3.49
GT5840,2025-05-11,1.47,0.4,B,3.7,5.22,1.87
GT5840,2025-05-10,1.21,0.47,B,3.2,4.44,1.68
GT5840,2025-05-09,1.45,0.38,C,5.43,5.59,1.83
GT5840,2025-05-08,0.69,0.71,A,3.01,5.83,1.4
GT5840,2025-05-07,2.61,0.64,C,4.15,4.34,3.25
GT5840,2025-05-06,0.67,1.95,A,5.19,3.27,2.62
GT7387,2025-06-04,2.04,1.47,A,4.22,4.61,3.51
GT7387,2025-06-03,0.73,0.71,A,3.1,4.62,1.44
GT7387,2025-06-02,0.72,1.44,B,4.68,4.74,2.16
GT7387,2025-06-01,2.21,1.48,A,3.23,5.94,3.69
GT7387,2025-05-31,2.36,1.35,B,5.01,3.89,3.71
GT7387,2025-05-30,1.14,1.94,A,3.88,3.12,3.08
GT7387,2025-05-29,2.0,0.62,B,4.88,5.21,2.62
GT7387,2025-05-28,1.85,0.54,B,5.4,5.54,2.39
GT7387,2025-05-27,0.7,1.39,A,5.28,3.25,2.09
GT7387,2025-05-26,1.86,0.58,B,3.31,3.71,2.44
GT7387,2025-05-25,1.39,1.1,C,5.16,3.57,2.49
GT7387,2025-05-24,2.13,1.24,A,5.44,3.96,3.37
GT7387,2025-05-23,2.16,1.93,C,3.72,5.06,4.09
GT7387,2025-05-22,0.72,1.54,A,3.63,3.4,2.26
GT7387,2025-05-21,2.58,1.46,A,4.05,3.43,4.04
GT7387,2025-05-20,2.42,0.41,A,4.22,3.56,2.83
GT7387,2025-05-19,2.55,1.88,A,3.68,4.04,4.43
GT7387,2025-05-18,2.21,2.49,B,4.8,3.52,4.7
GT7387,2025-05-17,0.93,1.72,A,4.41,4.82,2.65
GT7387,2025-05-16,1.88,1.74,C,5.45,4.07,3.62
GT7387,2025-05-15,2.68,1.86,A,4.04,5.14,4.54
GT7387,2025-05-14,2.62,1.45,B,4.76,5.49,4.07
GT7387,2025-05-13,2.77,2.43,B,5.02,4.84,5.2
GT7387,2025-05-12,2.42,0.6,B,4.85,4.41,3.02
GT7387,2025-05-11,0.93,0.44,A,4.31,4.13,1.37
GT7387,2025-05-10,0.7,1.25,B,4.36,5.63,1.95
GT7387,2025-05-09,2.13,1.1,B,3.44,5.87,3.23
GT7387,2025-05-08,2.17,0.41,C,3.66,4.86,2.58
GT7387,2025-05-07,1.83,2.01,B,3.24,5.99,3.84
GT7387,2025-05-06,2.92,2.2,C,4.86,5.28,5.12
GT9491,2025-06-04,1.6,2.26,B,3.74,5.6,3.86
GT9491,2025-06-03,0.72,2.31,A,3.02,5.95,3.0300000000000002
GT9491,2025-06-02,2.66,0.56,C,3.15,3.18,3.22
GT9491,2025-06-01,0.92,0.31,C,3.37,4.0,1.23
GT9491,2025-05-31,1.82,0.91,A,3.61,4.11,2.73
GT9491,2025-05-30,0.54,2.49,C,4.24,4.53,3.0300000000000002
GT9491,2025-05-29,2.95,1.16,A,4.6,4.62,4.11
GT9491,2025-05-28,1.15,1.63,B,3.47,4.18,2.78
GT9491,2025-05-27,1.78,1.48,C,4.12,3.65,3.26
GT9491,2025-05-26,1.51,1.21,C,5.06,3.62,2.7199999999999998
GT9491,2025-05-25,1.4,0.93,A,3.58,4.14,2.33
GT9491,2025-05-24,2.32,1.13,B,4.82,3.83,3.4499999999999997
GT9491,2025-05-23,1.39,2.01,C,5.1,4.85,3.3999999999999995
GT9491,2025-05-22,2.61,2.01,A,5.03,5.32,4.619999999999999
GT9491,2025-05-21,0.56,2.2,C,5.35,5.35,2.7600000000000002
GT9491,2025-05-20,1.82,1.41,B,4.75,3.07,3.23
GT9491,2025-05-19,2.18,0.69,B,3.73,5.85,2.87
GT9491,2025-05-18,2.1,2.09,A,4.05,4.39,4.1899999999999995
GT9491,2025-05-17,0.89,1.14,B,3.95,4.49,2.03
GT9491,2025-05-16,1.38,1.1,B,4.5,3.47,2.48
GT9491,2025-05-15,1.13,1.99,B,4.29,3.44,3.12
GT9491,2025-05-14,2.72,0.35,C,5.41,4.62,3.0700000000000003
GT9491,2025-05-13,2.92,1.36,C,3.23,4.21,4.28
GT9491,2025-05-12,2.74,1.55,C,5.21,4.8,4.29
GT9491,2025-05-11,1.2,0.96,B,4.71,5.33,2.16
GT9491,2025-05-10,1.05,1.38,C,3.88,5.59,2.4299999999999997
GT9491,2025-05-09,1.02,0.74,A,4.11,5.98,1.76
GT9491,2025-05-08,0.6,2.13,A,3.16,3.8,2.73
GT9491,2025-05-07,2.3,1.18,B,3.34,3.37,3.4799999999999995
GT9491,2025-05-06,1.8,1.48,B,5.02,4.65,3.2800000000000002
GT1727,2025-06-04,2.93,0.35,B,4.13,4.88,3.2800000000000002
GT1727,2025-06-03,1.47,2.28,B,3.48,5.27,3.75
GT1727,2025-06-02,2.2,0.62,C,5.26,5.09,2.8200000000000003
GT1727,2025-06-01,2.15,1.19,C,4.81,4.29,3.34
GT1727,2025-05-31,0.93,1.58,A,4.13,3.48,2.5100000000000002
GT1727,2025-05-30,0.54,0.69,B,4.37,5.24,1.23
GT1727,2025-05-29,0.94,1.79,B,4.56,5.45,2.73
GT1727,2025-05-28,2.88,0.35,C,3.14,3.32,3.23
GT1727,2025-05-27,1.11,2.36,B,4.59,4.14,3.4699999999999998
GT1727,2025-05-26,1.44,0.7,C,5.01,4.4,2.1399999999999997
GT1727,2025-05-25,2.13,0.88,B,5.14,3.13,3.01
GT1727,2025-05-24,2.74,0.86,A,4.38,5.51,3.6
GT1727,2025-05-23,1.75,1.24,A,4.98,5.9,2.99
GT1727,2025-05-22,1.84,0.4,A,3.71,3.91,2.24
GT1727,2025-05-21,1.13,0.75,C,4.34,4.26,1.88
GT1727,2025-05-20,2.73,0.66,A,4.3,3.73,3.39
GT1727,2025-05-19,1.05,1.32,A,5.07,4.93,2.37
GT1727,2025-05-18,1.49,1.91,B,3.49,5.3,3.4
GT1727,2025-05-17,0.85,0.86,C,3.33,3.47,1.71
GT1727,2025-05-16,0.9,1.23,C,3.42,3.31,2.13
GT1727,2025-05-15,2.13,0.98,A,5.12,3.65,3.11
GT1727,2025-05-14,2.17,0.48,C,3.88,5.11,2.65
GT1727,2025-05-13,2.28,1.48,B,5.3,5.85,3.76
GT1727,2025-05-12,2.1,1.68,C,3.09,3.62,3.7800000000000002
GT1727,2025-05-11,2.8,0.61,C,4.49,3.17,3.4099999999999997
GT1727,2025-05-10,2.99,1.28,C,3.64,5.63,4.2700000000000005
GT1727,2025-05-09,1.58,2.36,C,4.02,5.32,3.94
GT1727,2025-05-08,1.03,0.72,A,4.09,4.71,1.75
GT1727,2025-05-07,1.09,1.55,A,5.19,3.5,2.64
GT1727,2025-05-06,0.79,1.51,C,4.15,3.29,2.3
GT0476,2025-06-04,2.72,1.84,A,4.43,3.56,4.5600000000000005
GT0476,2025-06-03,2.88,1.49,C,4.14,3.06,4.37
GT0476,2025-06-02,1.74,0.68,B,5.26,4.66,2.42
GT0476,2025-06-01,2.9,1.15,C,4.06,5.22,4.05
GT0476,2025-05-31,2.39,0.97,A,4.84,5.51,3.3600000000000003
GT0476,2025-05-30,2.36,1.71,C,3.18,4.43,4.07
GT0476,2025-05-29,0.97,1.04,B,3.85,5.54,2.01
GT0476,2025-05-28,1.97,1.38,B,5.24,3.86,3.3499999999999996
GT0476,2025-05-27,0.78,1.01,B,3.26,5.33,1.79
GT0476,2025-05-26,2.48,1.95,A,5.42,4.55,4.43
GT0476,2025-05-25,1.63,0.39,C,4.33,4.94,2.02
GT0476,2025-05-24,1.93,0.52,B,3.02,3.62,2.45
GT0476,2025-05-23,1.13,1.28,C,3.01,3.2,2.41
GT0476,2025-05-22,1.7,1.11,A,4.8,5.45,2.81
GT0476,2025-05-21,2.72,1.01,A,3.17,3.42,3.7300000000000004
GT0476,2025-05-20,2.08,0.41,A,5.1,5.48,2.49
GT0476,2025-05-19,1.86,0.7,B,5.48,4.44,2.56
GT0476,2025-05-18,2.42,0.6,C,4.21,5.36,3.02
GT0476,2025-05-17,0.89,0.89,A,4.82,5.15,1.78
GT0476,2025-05-16,1.66,0.61,B,5.13,4.24,2.27
GT0476,2025-05-15,0.64,0.48,A,3.62,4.54,1.12
GT0476,2025-05-14,2.39,0.5,A,4.92,5.3,2.89
GT0476,2025-05-13,1.99,1.99,B,5.15,5.05,3.98
GT0476,2025-05-12,2.08,1.25,B,5.01,5.14,3.33
GT0476,2025-05-11,1.17,1.29,C,3.63,5.49,2.46
GT0476,2025-05-10,0.73,1.09,B,3.62,4.63,1.82
GT0476,2025-05-09,1.23,2.04,B,5.06,3.73,3.27
GT0476,2025-05-08,1.4,2.32,A,3.47,3.55,3.7199999999999998
GT0476,2025-05-07,2.55,1.92,B,4.38,3.9,4.47
GT0476,2025-05-06,1.18,1.65,B,3.98,3.42,2.83
GT0171,2025-06-04,2.23,1.81,B,4.57,5.41,4.04
GT0171,2025-06-03,2.85,2.13,C,5.41,4.77,4.98
GT0171,2025-06-02,2.45,0.79,C,3.33,3.67,3.24
GT0171,2025-06-01,2.75,0.64,C,3.33,5.72,3.39
GT0171,2025-05-31,0.98,0.82,C,3.24,3.98,1.7999999999999998
GT0171,2025-05-30,0.81,1.63,C,4.91,4.34,2.44
GT0171,2025-05-29,1.12,1.55,B,4.94,3.77,2.67
GT0171,2025-05-28,1.15,1.18,A,3.72,3.92,2.33
GT0171,2025-05-27,2.77,1.67,C,4.46,3.94,4.4399999999999995
GT0171,2025-05-26,0.52,1.51,B,5.49,3.71,2.0300000000000002
GT0171,2025-05-25,1.19,0.32,C,3.82,5.72,1.51
GT0171,2025-05-24,0.59,1.76,C,4.06,5.08,2.35
GT0171,2025-05-23,0.85,0.5,B,4.91,3.22,1.35
GT0171,2025-05-22,1.41,2.27,B,4.74,3.67,3.6799999999999997
GT0171,2025-05-21,0.52,0.78,A,3.32,5.34,1.3
GT0171,2025-05-20,1.09,0.86,C,3.07,4.37,1.9500000000000002
GT0171,2025-05-19,1.58,0.83,B,4.06,4.76,2.41
GT0171,2025-05-18,2.19,0.89,C,3.51,3.74,3.08
GT0171,2025-05-17,2.8,0.35,C,3.21,4.53,3.15
GT0171,2025-05-16,1.77,0.36,C,4.64,5.99,2.13
